Count;InterProID;pubmeds;Name;ShortDescription
1;IPR005886;"doi:10.1038/415180a
imex:IM-8299
intact:EBI-16263388
pubmed:11805837";UDP-glucose 4-epimerase;"<p>UDP-glucose 4-epimerase ([ec:5.1.3.2], also known as UDP-galactose 4-epimerase) interconverts UDP-glucose and UDP-galactose which are precursors of glucose-and galactose-containing exopolysaccharides (EPS) [[cite:PUB00083159]]. Arabidopsis thaliana has five genes encoding functional UDP-D-glucose/UDP-D-galactose 4-epimerase [[cite:PUB00083158]].</p>

<p>A set of related proteins, some of which are tentatively identified as UDP-glucose-4-epimerase in Thermotoga maritima, Bacillus halodurans, and several archaea, but deeply branched from this set and lacking experimental evidence, are not included in this family.</p>"
1;IPR014718;"doi:10.1038/415180a
imex:IM-8299
intact:EBI-16263388
pubmed:11805837";Glycoside hydrolase-type carbohydrate-binding;"<p>This superfamily represents a domain with a distorted supersandwich structure consisting of 18 strands in two sheets, which probably functions to bind carbohydrates in enzymes that act on sugars. Domains with this structure occur in several protein families, including galactose mutarotase ([ec:5.1.3.3]); domain 5 of beta-galactosidase ([ec:3.2.1.23]); the central domain of hyaluronate lyase-like enzymes, such as chondroitinase AC ([ec:4.2.2.5]), chrondroitin ABC lyase I, and hyaluronate lyase ([ec:4.2.2.1]) itself [[cite:PUB00014072]]; and the N-terminal domain of bacterial glucoamylase ([ec:3.2.1.3]) [[cite:PUB00014073]] and rhamnogalacturonate lyase ([ec:4.2.2.23]).</p>"
1;IPR011013;"doi:10.1038/415180a
imex:IM-8299
intact:EBI-16263388
pubmed:11805837";Galactose mutarotase-like domain superfamily;"<p>Proteins with this domain belong to the galactose mutarotase-like structural superfamily.
The domain has a distorted supersandwich structure consisting of 18 strands in two sheets, and probably functions to bind carbohydrates in enzymes that act on sugars. Domains with this structure occur in several protein families, including galactose mutarotase ([ec:5.1.3.3]) [[cite:PUB00010717]]; domain 5 of beta-galactosidase ([ec:3.2.1.23]); domain 2 of Isomaltosyltransferase ([ec:2.4.1.387]); the central domain of hyaluronate lyase-like enzymes, such as chondroitinase AC ([ec:4.2.2.5]), xanthan lyase ([ec:4.2.2.12]), chrondroitin ABC lyase I, and hyaluronate lyase ([ec:4.2.2.1]) itself [[cite:PUB00014072]]; the N-terminal domain of lactobacillus maltose phosphorylase ([ec:2.4.1.8]), 6-glucosyltransferase ([ec:2.4.1.24]) and bacterial glucoamylase ([ec:3.2.1.3]) [[cite:PUB00008368], [cite:PUB00014073]]; the C-terminal domain of eukaryotic alpha-mannosidase ([ec:3.2.1.24]) and archaeon 4-alpha-glucanotransferase ([ec:2.4.1.25]) [[cite:PUB00014074]].</p>"
1;IPR008183;"doi:10.1038/415180a
imex:IM-8299
intact:EBI-16263388
pubmed:11805837";Aldose 1-/Glucose-6-phosphate 1-epimerase;<p>Aldose 1-epimerase ([ec:5.1.3.3]) (mutarotase) is the enzyme responsible for the anomeric interconversion of D-glucose and other aldoses between their alpha- and beta-forms. Glucose-6-phosphate 1-epimerase ([ec:5.1.3.3]) has been shown to catalyse the interconversion between the alpha and beta anomers from at least three hexose 6-phosphate sugars (Glc6P, Gal6P, and Man6P) [[cite:PUB00047186]].</p>
1;IPR018052;"doi:10.1038/415180a
imex:IM-8299
intact:EBI-16263388
pubmed:11805837";Aldose 1-epimerase, conserved site;"<p>Aldose 1-epimerase ([ec:5.1.3.3]) (mutarotase) is the enzyme responsible for the anomeric interconversion of D-glucose and other aldoses between their alpha- and beta-forms.</p>
<p>The sequence of mutarotase from two bacteria, Acinetobacter calcoaceticus and Streptococcus thermophilus is available [[cite:PUB00002113]]. It has also been shown that, on the basis of extensive sequence similarities, a mutarotase domain seems to be present in the C-terminal half of the fungal GAL10 protein which encodes, in the N-terminal part, UDP-glucose 4-epimerase.</p>
<p>The entry represents a conserved site of aldose 1-epimerase, which is centred around a conserved histidine residue and may be involved in the catalytic mechanism.</p>"
1;IPR016040;"doi:10.1038/415180a
imex:IM-8299
intact:EBI-16263388
pubmed:11805837";NAD(P)-binding domain;"<p>This entry represents NAD- and NADP-binding domains with a core Rossmann-type fold, which consists of 3-layers α/β/α, where the six β-strands are parallel in the order 321456. Many different enzymes contain an NAD/NADP-binding domain, including:</p>

<ul>
<li>C-terminal domain of alcohol dehydrogenases [[cite:PUB00031657]]</li>
<li>Tyrosine-dependent oxidoreductases (also known as short-chain dehydrogenases) [[cite:PUB00000446]]</li>
<li>N-terminal domain of glyceraldehyde-3-phosphate dehydrogenase [[cite:PUB00023536]]</li>
<li>NAD-binding domain of formate/glycerate dehydrogenases [[cite:PUB00032846]]</li>
<li>N-terminal domain of sirohaem synthase [[cite:PUB00029889]]</li>
<li>N-terminal domain of lactate dehydrogenase [[cite:PUB00025866]]</li>
<li>N-terminal domain of 6-phosphogluconate dehydrogenase (the β-sheet is extended to 8 strands) [[cite:PUB00041823]]</li>
<li>C-terminal domain of amino acid dehydrogenases (an extra N-terminal helix displaces the C-terminal helix [[cite:PUB00025375]]</li>
<li>NAD-binding domain of certain potassium channels [[cite:PUB00025981]]</li>
<li>C-terminal domain of the transcriptional repressor Rex [[cite:PUB00032388]]</li>
<li>Ornithine cyclodeaminase [[cite:PUB00031693]]</li>
<li>CoA-binding N-terminal domain of the alpha chain of succinyl-CoA synthetase [[cite:PUB00015984]]</li>
</ul>"
1;IPR047215;"doi:10.1038/415180a
imex:IM-8299
intact:EBI-16263388
pubmed:11805837";Galactose mutarotase-like;"<p>Galactose mutarotase (also known as aldose 1-epimerase) catalyses the conversion of beta-D-galactose to alpha-D-galactose [[cite:PUB00038736], [cite:PUB00102240], [cite:PUB00031136]]. Beta-D-galactose is produced by the degradation of lactose, a disaccharide composed of beta-D-glucose and beta-D-galactose. This epimerization reaction is the first step in the four-step Leloir pathway, which converts galactose into metabolically important glucose [[cite:PUB00102242], [cite:PUB00102243], [cite:PUB00102241]]. This epimerization step is followed by the phosphorylation of alpha-D-galactose by galactokinase, an enzyme which can only act on the alpha anomer. A glutamate and a histidine residue of the galactose mutarotase have been shown to be critical for catalysis, the glutamate serves as the active site base to initiate the reaction by removing the proton from the C-1 hydroxyl group of the sugar substrate, and the histidine as the active site acid to protonate the C-5 ring oxygen [[cite:PUB00029206], [cite:PUB00028967]].</p>

<p>This entry includes the bifunctional protein GAL10 from yeasts, whose C-terminal domain has galactose mutarotase/aldose 1-epimerase activity [[cite:PUB00031136]]. The uncharacterised isomerases YNR071C and YHR210C from Saccharomyces cerevisiae are also included in this entry, which are putative aldose 1-epimerases.</p>"
1;IPR001128;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";Cytochrome P450;"<p>This entry represents Cytochrome P450 and closely related proteins. This family also includes germacrene A hydroxylase (GAO1; [ec:1.14.14.95]) from plants such as lettuce (Lactuca sativa). GAO1 is required for the biosynthesis of germacrene-derived sesquiterpene lactones, which are characteristic natural products in members of the Asteraceae [[cite:PUB00090178]].</p>; <p>Cytochrome P450 enzymes are a superfamily of haem-containing mono-oxygenases that are found in all kingdoms of life, and which show extraordinary diversity in their reaction chemistry. In mammals, these proteins are found primarily in microsomes of hepatocytes and other cell types, where they oxidise steroids, fatty acids and xenobiotics, and are important for the detoxification and clearance of various compounds, as well as for hormone synthesis and breakdown, cholesterol synthesis and vitamin D metabolism. In plants, these proteins are important for the biosynthesis of several compounds such as hormones, defensive compounds and fatty acids. In bacteria, they are important for several metabolic processes, such as the biosynthesis of antibiotic erythromycin in Saccharopolyspora erythraea (Streptomyces erythraeus).</p>
<p>Cytochrome P450 enzymes use haem to oxidise their substrates, using protons derived from NADH or NADPH to split the oxygen so a single atom can be added to a substrate.  They also require electrons, which they receive from a variety of redox partners. In certain cases, cytochrome P450 can be fused to its redox partner to produce a bi-functional protein, such as with P450BM-3 from Bacillus megaterium [[cite:PUB00033966]], which has haem and flavin domains.</p>
<p>Organisms produce many different cytochrome P450 enzymes (at least 58 in humans), which together with alternative splicing can provide a wide array of enzymes with different substrate and tissue specificities. Individual cytochrome P450 proteins follow the nomenclature: CYP, followed by a number (family), then a letter (subfamily), and another number (protein); e.g. CYP3A4 is the fourth protein in family 3, subfamily A. In general, family members should share >40% identity, while subfamily members should share >55% identity.</p>
<p>Cytochrome P450 proteins can also be grouped by two different schemes. One scheme was based on a taxonomic split: class I (prokaryotic/mitochondrial) and class II (eukaryotic microsomes). The other scheme was based on the number of components in the system: class B (3-components) and class E (2-components). These classes merge to a certain degree. Most prokaryotes and mitochondria (and fungal CYP55) have 3-component systems (class I/class B) -a FAD-containing flavoprotein (NAD(P)H-dependent reductase), an iron-sulphur protein and P450. Most eukaryotic microsomes have 2-component systems (class II/class E) -NADPH:P450 reductase (FAD and FMN-containing flavoprotein) and P450.  There are exceptions to this scheme, such as 1-component systems that resemble class E enzymes [[cite:PUB00033965], [cite:PUB00033967], [cite:PUB00033969]].  The class E enzymes can be further subdivided into five sequence clusters, groups I-V, each of which may contain more than one cytochrome P450 family (eg, CYP1 and CYP2 are both found in group I). The divergence of the cytochrome P450 superfamily into B-and E-classes, and further divergence into stable clusters within the E-class, appears to be very ancient, occurring before the appearance of eukaryotes.</p>"
1;IPR036396;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";Cytochrome P450 superfamily;"<p>The cytochrome P450 (CYP) superfamily is a diverse group of heme-thiolate proteins found in all domains of life, including Archaea. Despite their low sequence similarity, members of this superfamily share an overall common fold and topology. The conserved P450 structural core is formed by a four-helical bundle composed of three parallel α-helices and one antiparallel α-helix. The prosthetic heme group is confined between two distal and proximal  α-helices and bound to the adjacent Cys-heme-ligand loop containing the P450 signature amino acid sequence FxxGx(H/R)xCxG.</p>; <p>Cytochrome P450 has a multihelical structure.</p>; <p>Cytochrome P450 enzymes are a superfamily of haem-containing mono-oxygenases that are found in all kingdoms of life, and which show extraordinary diversity in their reaction chemistry. In mammals, these proteins are found primarily in microsomes of hepatocytes and other cell types, where they oxidise steroids, fatty acids and xenobiotics, and are important for the detoxification and clearance of various compounds, as well as for hormone synthesis and breakdown, cholesterol synthesis and vitamin D metabolism. In plants, these proteins are important for the biosynthesis of several compounds such as hormones, defensive compounds and fatty acids. In bacteria, they are important for several metabolic processes, such as the biosynthesis of antibiotic erythromycin in Saccharopolyspora erythraea (Streptomyces erythraeus).</p>
<p>Cytochrome P450 enzymes use haem to oxidise their substrates, using protons derived from NADH or NADPH to split the oxygen so a single atom can be added to a substrate.  They also require electrons, which they receive from a variety of redox partners. In certain cases, cytochrome P450 can be fused to its redox partner to produce a bi-functional protein, such as with P450BM-3 from Bacillus megaterium [[cite:PUB00033966]], which has haem and flavin domains.</p>
<p>Organisms produce many different cytochrome P450 enzymes (at least 58 in humans), which together with alternative splicing can provide a wide array of enzymes with different substrate and tissue specificities. Individual cytochrome P450 proteins follow the nomenclature: CYP, followed by a number (family), then a letter (subfamily), and another number (protein); e.g. CYP3A4 is the fourth protein in family 3, subfamily A. In general, family members should share >40% identity, while subfamily members should share >55% identity.</p>
<p>Cytochrome P450 proteins can also be grouped by two different schemes. One scheme was based on a taxonomic split: class I (prokaryotic/mitochondrial) and class II (eukaryotic microsomes). The other scheme was based on the number of components in the system: class B (3-components) and class E (2-components). These classes merge to a certain degree. Most prokaryotes and mitochondria (and fungal CYP55) have 3-component systems (class I/class B) -a FAD-containing flavoprotein (NAD(P)H-dependent reductase), an iron-sulphur protein and P450. Most eukaryotic microsomes have 2-component systems (class II/class E) -NADPH:P450 reductase (FAD and FMN-containing flavoprotein) and P450.  There are exceptions to this scheme, such as 1-component systems that resemble class E enzymes [[cite:PUB00033965], [cite:PUB00033967], [cite:PUB00033969]].  The class E enzymes can be further subdivided into five sequence clusters, groups I-V, each of which may contain more than one cytochrome P450 family (eg, CYP1 and CYP2 are both found in group I). The divergence of the cytochrome P450 superfamily into B-and E-classes, and further divergence into stable clusters within the E-class, appears to be very ancient, occurring before the appearance of eukaryotes.</p>"
1;IPR008066;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";Cytochrome P450, E-class, group I, CYP1;"<p>Cytochrome P450 enzymes are a superfamily of haem-containing mono-oxygenases that are found in all kingdoms of life, and which show extraordinary diversity in their reaction chemistry. In mammals, these proteins are found primarily in microsomes of hepatocytes and other cell types, where they oxidise steroids, fatty acids and xenobiotics, and are important for the detoxification and clearance of various compounds, as well as for hormone synthesis and breakdown, cholesterol synthesis and vitamin D metabolism. In plants, these proteins are important for the biosynthesis of several compounds such as hormones, defensive compounds and fatty acids. In bacteria, they are important for several metabolic processes, such as the biosynthesis of antibiotic erythromycin in Saccharopolyspora erythraea (Streptomyces erythraeus).</p>
<p>Cytochrome P450 enzymes use haem to oxidise their substrates, using protons derived from NADH or NADPH to split the oxygen so a single atom can be added to a substrate.  They also require electrons, which they receive from a variety of redox partners. In certain cases, cytochrome P450 can be fused to its redox partner to produce a bi-functional protein, such as with P450BM-3 from Bacillus megaterium [[cite:PUB00033966]], which has haem and flavin domains.</p>
<p>Organisms produce many different cytochrome P450 enzymes (at least 58 in humans), which together with alternative splicing can provide a wide array of enzymes with different substrate and tissue specificities. Individual cytochrome P450 proteins follow the nomenclature: CYP, followed by a number (family), then a letter (subfamily), and another number (protein); e.g. CYP3A4 is the fourth protein in family 3, subfamily A. In general, family members should share >40% identity, while subfamily members should share >55% identity.</p>
<p>Cytochrome P450 proteins can also be grouped by two different schemes. One scheme was based on a taxonomic split: class I (prokaryotic/mitochondrial) and class II (eukaryotic microsomes). The other scheme was based on the number of components in the system: class B (3-components) and class E (2-components). These classes merge to a certain degree. Most prokaryotes and mitochondria (and fungal CYP55) have 3-component systems (class I/class B) -a FAD-containing flavoprotein (NAD(P)H-dependent reductase), an iron-sulphur protein and P450. Most eukaryotic microsomes have 2-component systems (class II/class E) -NADPH:P450 reductase (FAD and FMN-containing flavoprotein) and P450.  There are exceptions to this scheme, such as 1-component systems that resemble class E enzymes [[cite:PUB00033965], [cite:PUB00033967], [cite:PUB00033969]].  The class E enzymes can be further subdivided into five sequence clusters, groups I-V, each of which may contain more than one cytochrome P450 family (eg, CYP1 and CYP2 are both found in group I). The divergence of the cytochrome P450 superfamily into B-and E-classes, and further divergence into stable clusters within the E-class, appears to be very ancient, occurring before the appearance of eukaryotes.</p>; <p>This entry represents the CYP1 family from group I, class E, cytochrome P450 proteins. CYP1 enzymes mainly metabolise exogenous substrates and are found in mammalia (1A, 1B), bony fishes (1A), sharks, skates, rays (1A) and birds (1A). CYP1A contains five proteins, namely, CYP1A1, 1A2, 1A3, 1A4 and 1A5. CYP1 family members are closely associated with the metabolic activation of pro-carcinogens and mutagens [[cite:PUB00033983]]. For example, CYP1B1 may play an important role in susceptibility to mammary and ovarian cancer through its involvement in oestrogen metabolism [[cite:PUB00033973]], as well as with various cancers associated with the activation of polycyclic aromatic hydrocarbons in cigarette smoke [[cite:PUB00033974]].</p>"
1;IPR002401;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";Cytochrome P450, E-class, group I;"<p>This entry represents class E cytochrome P450 proteins that fall into sequence cluster group I. Group I is richest in members, consisting of cytochrome P450 families CYP1, CYP2, CYP17, CYP21 and CYP71. The members of the first four families are of vertebrate origin, while those from CYP71 are derived from plants. CYP1 and CYP2 enzymes mainly metabolise exogenous substrates, whereas CYP17 and CYP21 are involved in metabolism of endogenous physiologically-active compounds.</p>
<p>In the fungus Gibberella, P450 (FUS8) is a component in the biosynthetic pathway for the mycotoxin fusarin C.  FUS8 oxidizes carbon C-20 of the intermediate 20-hydroxy-fusarin to form the penultimate intermediate carboxy-fusarin C [[cite:PUB00082317]].</p>
<p>This entry also includes cytochromes P450 (Noroxomaritidine synthases and p-coumarate 3-hydroxylase) that catalyse an intramolecular para-para' C-C phenol coupling of 4'-O-methylnorbelladine in alkaloids biosynthesis, during the biosynthesis of phenylpropanoids and Amaryllidaceae alkaloids including haemanthamine- and crinamine-type alkaloids, promising anticancer agents [[cite:PUB00094546], [cite:PUB00094547]].</p>; <p>Cytochrome P450 enzymes are a superfamily of haem-containing mono-oxygenases that are found in all kingdoms of life, and which show extraordinary diversity in their reaction chemistry. In mammals, these proteins are found primarily in microsomes of hepatocytes and other cell types, where they oxidise steroids, fatty acids and xenobiotics, and are important for the detoxification and clearance of various compounds, as well as for hormone synthesis and breakdown, cholesterol synthesis and vitamin D metabolism. In plants, these proteins are important for the biosynthesis of several compounds such as hormones, defensive compounds and fatty acids. In bacteria, they are important for several metabolic processes, such as the biosynthesis of antibiotic erythromycin in Saccharopolyspora erythraea (Streptomyces erythraeus).</p>
<p>Cytochrome P450 enzymes use haem to oxidise their substrates, using protons derived from NADH or NADPH to split the oxygen so a single atom can be added to a substrate.  They also require electrons, which they receive from a variety of redox partners. In certain cases, cytochrome P450 can be fused to its redox partner to produce a bi-functional protein, such as with P450BM-3 from Bacillus megaterium [[cite:PUB00033966]], which has haem and flavin domains.</p>
<p>Organisms produce many different cytochrome P450 enzymes (at least 58 in humans), which together with alternative splicing can provide a wide array of enzymes with different substrate and tissue specificities. Individual cytochrome P450 proteins follow the nomenclature: CYP, followed by a number (family), then a letter (subfamily), and another number (protein); e.g. CYP3A4 is the fourth protein in family 3, subfamily A. In general, family members should share >40% identity, while subfamily members should share >55% identity.</p>
<p>Cytochrome P450 proteins can also be grouped by two different schemes. One scheme was based on a taxonomic split: class I (prokaryotic/mitochondrial) and class II (eukaryotic microsomes). The other scheme was based on the number of components in the system: class B (3-components) and class E (2-components). These classes merge to a certain degree. Most prokaryotes and mitochondria (and fungal CYP55) have 3-component systems (class I/class B) -a FAD-containing flavoprotein (NAD(P)H-dependent reductase), an iron-sulphur protein and P450. Most eukaryotic microsomes have 2-component systems (class II/class E) -NADPH:P450 reductase (FAD and FMN-containing flavoprotein) and P450.  There are exceptions to this scheme, such as 1-component systems that resemble class E enzymes [[cite:PUB00033965], [cite:PUB00033967], [cite:PUB00033969]].  The class E enzymes can be further subdivided into five sequence clusters, groups I-V, each of which may contain more than one cytochrome P450 family (eg, CYP1 and CYP2 are both found in group I). The divergence of the cytochrome P450 superfamily into B-and E-classes, and further divergence into stable clusters within the E-class, appears to be very ancient, occurring before the appearance of eukaryotes.</p>"
1;IPR017972;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";Cytochrome P450, conserved site;"<p>This entry represents a conserved site based around a highly conserved cysteine residue involved in binding haem iron in the fifth coordination site, which is found in the C-terminal regions of P450 proteins.</p>; <p>Cytochrome P450 enzymes are a superfamily of haem-containing mono-oxygenases that are found in all kingdoms of life, and which show extraordinary diversity in their reaction chemistry. In mammals, these proteins are found primarily in microsomes of hepatocytes and other cell types, where they oxidise steroids, fatty acids and xenobiotics, and are important for the detoxification and clearance of various compounds, as well as for hormone synthesis and breakdown, cholesterol synthesis and vitamin D metabolism. In plants, these proteins are important for the biosynthesis of several compounds such as hormones, defensive compounds and fatty acids. In bacteria, they are important for several metabolic processes, such as the biosynthesis of antibiotic erythromycin in Saccharopolyspora erythraea (Streptomyces erythraeus).</p>
<p>Cytochrome P450 enzymes use haem to oxidise their substrates, using protons derived from NADH or NADPH to split the oxygen so a single atom can be added to a substrate.  They also require electrons, which they receive from a variety of redox partners. In certain cases, cytochrome P450 can be fused to its redox partner to produce a bi-functional protein, such as with P450BM-3 from Bacillus megaterium [[cite:PUB00033966]], which has haem and flavin domains.</p>
<p>Organisms produce many different cytochrome P450 enzymes (at least 58 in humans), which together with alternative splicing can provide a wide array of enzymes with different substrate and tissue specificities. Individual cytochrome P450 proteins follow the nomenclature: CYP, followed by a number (family), then a letter (subfamily), and another number (protein); e.g. CYP3A4 is the fourth protein in family 3, subfamily A. In general, family members should share >40% identity, while subfamily members should share >55% identity.</p>
<p>Cytochrome P450 proteins can also be grouped by two different schemes. One scheme was based on a taxonomic split: class I (prokaryotic/mitochondrial) and class II (eukaryotic microsomes). The other scheme was based on the number of components in the system: class B (3-components) and class E (2-components). These classes merge to a certain degree. Most prokaryotes and mitochondria (and fungal CYP55) have 3-component systems (class I/class B) -a FAD-containing flavoprotein (NAD(P)H-dependent reductase), an iron-sulphur protein and P450. Most eukaryotic microsomes have 2-component systems (class II/class E) -NADPH:P450 reductase (FAD and FMN-containing flavoprotein) and P450.  There are exceptions to this scheme, such as 1-component systems that resemble class E enzymes [[cite:PUB00033965], [cite:PUB00033967], [cite:PUB00033969]].  The class E enzymes can be further subdivided into five sequence clusters, groups I-V, each of which may contain more than one cytochrome P450 family (eg, CYP1 and CYP2 are both found in group I). The divergence of the cytochrome P450 superfamily into B-and E-classes, and further divergence into stable clusters within the E-class, appears to be very ancient, occurring before the appearance of eukaryotes.</p>"
1;IPR005643;"imex:IM-24178
intact:EBI-10685480
pubmed:25609649";Jun-like transcription factor;<p>The c-Jun NH(2)-terminal kinase (JNK) is a member of an evolutionarily conserved sub-family of mitogen-activated protein (MAP) kinases [[cite:PUB00008479], [cite:PUB00008480]].</p>
1;IPR050946;"imex:IM-24178
intact:EBI-10685480
pubmed:25609649";AP-1 Transcription Factor bZIP;<p>This family of proteins includes transcription factors that recognize and bind to specific DNA motifs, such as the AP-1 consensus sequence, to regulate gene expression. Members of this family are involved in various cellular processes, including the response to growth factors, amino acid starvation, and cellular stress. They function by forming dimers, often with proteins from the FOS family, to create an AP-1 transcription complex, enhancing DNA binding and transcriptional activity. Some are implicated in cell death pathways, steroidogenic gene expression, and the response to oncogenic signals. They share a characteristic bZIP domain that mediates DNA binding and dimerization.</p>
1;IPR004827;"imex:IM-24178
intact:EBI-10685480
pubmed:25609649";Basic-leucine zipper domain;"<p>The basic-leucine zipper (bZIP) domain transcription factors [[cite:PUB00004967]] of eukaryotic are proteins that contain a basic region mediating sequence-specific DNA-binding followed by a leucine zipper region required for dimerisation.</p>

<p>Several structure of bZIP have been solved. The basic region and the leucine zipper form a contiguous α-helix where the four hydrophobic residues of the leucine zipper are oriented on one side. This conformation allows dimerisation in parallel and it bends the helices so that the newly functional dimer forms a flexible fork where the basic domains, at the N-terminal open end, can then interact with DNA. The two leucine zipper are therefore oriented perpendicular to the DNA [[cite:PUB00017872]].</p>"
1;IPR008917;"imex:IM-24178
intact:EBI-10685480
pubmed:25609649";Transcription factor, Skn-1-like, DNA-binding domain superfamily;"<p>The DNA-binding domain of certain eukaryotic transcription factors displays a distinctive helix-turn-helix (HTH) motif.  The MafG basic region-leucine zipper (bZIP) protein and the Caenorhabditis elegans Skn-1 transcription factor share this HTH motif.</p>
<p>MafG is a member of the Maf family of proteins, which are a subgroup of bZIP proteins that function as transcriptional regulators of cellular differentiation.  Mafs can form either homodimers, or heterodimers with other bZIP proteins through their leucine zipper domains.  MafG proteins are small Mafs that lack a putative transactivation domain.  The DNA-binding domain of MafG contains the conserved Maf extended homology region (EHR), which is not present in other bZIP proteins.  The EHR together with the basic region are responsible for the DNA-binding specificity of Mafs.</p>
<p>Skn-1 is a transcription factor that specifies mesodermal development in C. elegans.  Skn-1 and MafG share a conserved DNA-binding motif, however Skn-1 lacks the leucine zipper dimerisation domain that is found in all bZIP proteins.  Skn-1 acts as a monomer.</p>"
1;IPR046347;"imex:IM-24178
intact:EBI-10685480
pubmed:25609649";Basic-leucine zipper domain superfamily;"<p>The basic-leucine zipper (bZIP) domain transcription factors [[cite:PUB00004967]] of eukaryotic are proteins that contain a basic region mediating sequence-specific DNA-binding followed by a leucine zipper region required for dimerisation.</p>

<p>Several structure of bZIP have been solved. The basic region and the leucine zipper form a contiguous α-helix where the four hydrophobic residues of the leucine zipper are oriented on one side. This conformation allows dimerisation in parallel and it bends the helices so that the newly functional dimer forms a flexible fork where the basic domains, at the N-terminal open end, can then interact with DNA. The two leucine zipper are therefore oriented perpendicular to the DNA [[cite:PUB00017872]].</p>"
1;IPR002112;"imex:IM-24178
intact:EBI-10685480
pubmed:25609649";Transcription factor Jun;<p>The transcription factor activator protein (AP)-1 consists of Jun (c-Jun, JunB, and JunD), Fos (c-Fos, FosB, Fra1, and Fra2), ATF (ATFa, ATF-2 and ATF-3) and JDP (JDP-1 and JDP-2) family members [[cite:PUB00071074]]. They are basic leucine zipper transcription factors that play a central role in regulating gene transcription in various biological processes [[cite:PUB00071041]]. This entry includes Jun and ATF family members.</p>
1;IPR032569;"imex:IM-24272
pubmed:26496610";Nucleophosmin, C-terminal;<p>This domain, approximately 50 residues in length, is mainly found in C-terminal region of nucleophosmin from animals [[cite:PUB00076527]]. Nucleophosmin (also known as  NPM1/B23) is a multifunctional protein that is involved in a number of cellular activities, such as ribosome maturatation and export, centrosome duplication, and response to stress stimuli [[cite:PUB00076527]]. Although it shuttles rapidly between the nucleus and the cytoplasm, a large fraction of NPM1/B23 resides in the nucleoli [[cite:PUB00076528]]. Mutations of the NPM1 gene has been linked to acute myeloid leukemia [[cite:PUB00066091]].</p>
1;IPR024057;"imex:IM-24272
pubmed:26496610";Nucleoplasmin core domain;"<p>This entry represents the core structural domain for the nucleoplasmin (Np) family of histone chaperone proteins. This core domain is formed by an 8-stranded β barrel [[cite:PUB00032376]].</p>

<p>The three branches of the Np family, including nucleophosmin (NO38/B23), nucleoplasmin (Np), and nucleoplasmin-like proteins (NLP), bind core histones and assemble nucleosomes<i>in vitro</i>assays. Even though they have different histone preferences, it has been suggested that Np family members may share a general mechanism for binding histones [[cite:PUB00032376]].</p>"
1;IPR004301;"imex:IM-24272
pubmed:26496610";Nucleoplasmin family;"<p>The nucleoplasmin family includes nucleophosmin, nucleoplasmin and nucleoplasmin-like proteins. Nucleophosmin (also known as  NPM1/B23) is a multifunctional protein that is involved in a number of cellular activities, such as ribosome maturatation and export, centrosome duplication, and response to stress stimuli [[cite:PUB00076527]]. Nucleoplasmin (NPM2) is a histone chaperone for histones H2A-H2B and is highly expressed in the oocyte and through the early stages of embryogenesis [[cite:PUB00076530]].</p>


<p>Mutations of the NPM1 gene has been linked to acute myeloid leukemia [[cite:PUB00066091]].</p>"
1;IPR036824;"imex:IM-24272
pubmed:26496610";Nucleoplasmin core domain superfamily;"<p>This entry represents the core structural domain superfamily for the nucleoplasmin (Np) family of histone chaperone proteins. This core domain is formed by an 8-stranded β barrel [[cite:PUB00032376]].</p>

<p>The three branches of the Np family, including nucleophosmin (NO38/B23), nucleoplasmin (Np), and nucleoplasmin-like proteins (NLP), bind core histones and assemble nucleosomes<i>in vitro</i>assays. Even though they have different histone preferences, it has been suggested that Np family members may share a general mechanism for binding histones [[cite:PUB00032376]].</p>"
