A0A519KPI2	Knotted Solenoid			
A0A7W8MGR4	Knotted Solenoid			
A0A0Q6VAC5	Knotted Solenoid			
A0A1F8I0T1	Knotted Solenoid			
A0A7X6BNJ1	Knotted Solenoid			
A0A2N5KLV8	Knotted Solenoid			
A0A519HT40	Knotted Solenoid			
A0A7W9CKP4	Knotted Solenoid			
A0A519HXH5	Knotted Solenoid			
A0A2W4Y4K2	Knotted Solenoid			
A0A354EUT2	Knotted Solenoid			
A0A494RHF9	Knotted Solenoid			
A0A519QAR3	Knotted Solenoid			
A0A258HG46	Knotted Solenoid			
A0A539DAZ9	Knotted Solenoid			
D9QKI1	Knotted Solenoid			
A0A0Q5V804	Knotted Solenoid			
A0A160I003	Knotted Solenoid			
A0A1H1BH88	Knotted Solenoid			
A0A6G6RFD3	Knotted Solenoid			
A0A0Q5MKW3	Knotted Solenoid			
A0A0F3LCM5	Knotted Solenoid			
A0A519HXG7	Knotted Solenoid			
A0A7W6JHQ7	Knotted Solenoid			
A0A521NZW3	Knotted Solenoid			
A0A4P7BQX8	Knotted Solenoid			
A0A399U893	Knotted Solenoid			
A0A358J118	Knotted Solenoid			
A0A172Y977	Knotted Solenoid			
A0A258HFE4	Knotted Solenoid			
A0A2X1AF08	Knotted Solenoid			
A0A1R1INR6	Knotted Solenoid			
A0A246KIS6	Knotted Solenoid			
A0A359KF27	Knotted Solenoid			
A0A1R4GRB2	Knotted Solenoid			
A0A7W7IM58	Knotted Solenoid			
A0A1I6NTN1	Knotted Solenoid			
A0A3R8ZRW5	Knotted Solenoid			
A0A7X6BNR1	Knotted Solenoid			
A0A2S8W8Q2	Knotted Solenoid			
A0A7W9CKE6	Knotted Solenoid			
A0A2W4UJK1	Knotted Solenoid			
A0A494T9D4	Knotted Solenoid			
A0A539DAX6	Knotted Solenoid			
A0A0Q7SIT5	Knotted Solenoid			
A0A7W8HX03	Knotted Solenoid			
A0A7W9A5X6	Knotted Solenoid			
A0A3Q9J1V7	Knotted Solenoid			
A0A074M982	Knotted Solenoid			
A0A1Q8QE76	Knotted Solenoid			
A0A1W9JFV3	Knotted Solenoid			
A0A0B1U4I1	Knotted Solenoid			
A0A2C9BB58	Knotted Solenoid			
A0A7W8STF3	Knotted Solenoid			
A0A401K422	Knotted Solenoid			
A0A151JFR8	Knotted Solenoid			
A0A2P0B2C8	Knotted Solenoid			
A0A829RIJ1	Knotted Solenoid			
A0A6J4SZN9	Knotted Solenoid			
A0A7W0NR41	Knotted Solenoid			
A0A1F6H7F9	Knotted Solenoid			
C4XNK2	Knotted Solenoid			
K6GI37	Knotted Solenoid			
A0A4P6HIG4	Knotted Solenoid			
E1JVN4	Knotted Solenoid			
A0A1H1N264	Knotted Solenoid			
A0A366XN39	Knotted Solenoid			
A0A2T5K507	Knotted Solenoid			
A0A059KUS3	Knotted Solenoid			
A0A7Z2T4P1	Knotted Solenoid			
A0A1G7Y5C5	Knotted Solenoid			
A0A4S8P2I2	Knotted Solenoid			
A0A4P7J4K6	Knotted Solenoid			
A0A6L7GGJ4	Knotted Solenoid			
A0A0R2YA21	Knotted Solenoid			
A0A3G7BES6	Knotted Solenoid			
A0A0J1GQY8	Knotted Solenoid			
A0A0P7JBE5	Knotted Solenoid			
A0A7H0G798	Knotted Solenoid			
A0A521K2H1	Knotted Solenoid			
A0A126RK85	Knotted Solenoid			
A0A1E8FLD3	Knotted Solenoid			
A0A6I4HTV6	Knotted Solenoid			
A0A855IN02	Knotted Solenoid			
A0A6I6L9N7	Knotted Solenoid			
A0A1X7PWL4	Knotted Solenoid			
A0A4P6MIK1	Knotted Solenoid			
A0A061SQA7	Knotted Solenoid			
A0A1L3ZWT6	Knotted Solenoid			
A0A537L017	Knotted Solenoid			
A0A6J4XIT8	Knotted Solenoid			
A0A5C8SF89	Knotted Solenoid			
A0A3Q9UYF8	Knotted Solenoid			
A0A3N2G0H4	Knotted Solenoid			
O68900	2.160.20.20			
O88093	2.160.20.20			
P12528	2.160.20.20			
P14283	2.160.20.20			
Q03035	2.160.20.20			
Q03155	2.160.20.20			
Q7BCK4	2.160.20.20			
Q7BSW5	2.160.20.20			
Q8VSL2	2.160.20.20			
O32591	2.160.20.20			
P44969	2.160.20.20			
P45387	2.160.20.20			
Q45340	2.160.20.20			
Q9XD84	2.160.20.20			
A0A0H2V5A3	2.160.20.20			
A0A0H2V731	2.160.20.20			
A0A0H2VAW5	2.160.20.20			
A0A1S6L1H3	2.160.20.20			
E4SDB5	2.160.20.20			
G8GV21	2.160.20.20			
O66044	2.160.20.20			
Q1RDE2	2.160.20.20			
Q3YE50	2.160.20.20			
Q8X9L4	2.160.20.20			
O16119	2.160.20.50			
Q05755	2.160.20.60			
P39812	2.160.20.60			
P55038	2.160.20.60			
O74031	2.160.20.60			
Q2FRL8	2.160.20.60			
O75695	2.160.20.70			
P17555	2.160.20.70			
P18196	2.160.20.70			
P40124	2.160.20.70			
P54654	2.160.20.70			
Q01518	2.160.20.70			
Q15814	2.160.20.70			
P46670	2.160.20.70			
Q01463	2.160.20.70			
O67034	2.160.20.70			
P65359	2.160.20.70			
Q1RCS1	2.160.20.70			
Q4Q1A3	2.160.20.70			
Q9HYZ7	2.160.20.70			
Q9X0D7	2.160.20.70			
Q5CS32	2.160.20.70			
Q496J9	2.160.20.80			
Q7L0J3	2.160.20.80			
Q7L1I2	2.160.20.80			
Q7L273	2.160.20.80			
Q8ZNR3	2.160.20.80			
Q9Z2I6	2.160.20.80			
O22160	2.160.20.80			
Q8ZMM8	2.160.20.80			
A0QSY0	2.160.20.80			
B1WVN5	2.160.20.80			
A0A0H3JDV8	2.160.20.80			
I6YBX3	2.160.20.80			
A0A2V2RSR1	2.160.20.80			
A0KF03	2.160.20.80			
D0VWX3	2.160.20.80			
O50390	2.160.20.80			
O53087	2.160.20.80			
Q2I1Y8	2.160.20.80			
Q70C34	2.160.20.80			
Q837D8	2.160.20.80			
Q8YLT7	2.160.20.80			
Q8YQS9	2.160.20.80			
Q8YXB7	2.160.20.80			
Q54875	2.160.20.110			
Q59947	2.160.20.110			
C5NYF3	2.160.20.110			
A6LGH6	2.160.20.120			
A6LGH7	2.160.20.120			
A6LGH9	2.160.20.120			
Q5LIP7	2.160.20.120			
G3M189	2.160.20.130			
P20345	2.160.10.20			
Q9GSA6	2.160.10.20			
Q9GTP0	2.160.10.20			
Q9XD56	2.160.10.20			
D3G6S4	2.160.10.30			
A0A068Q5Q5	2.160.20.10			
A0A1S4NYE3	2.160.20.10			
D1L2X1	2.160.20.10			
D5CBA0	2.160.20.10			
G2NFJ9	2.160.20.10			
I1WVY3	2.160.20.10			
O74213	2.160.20.10			
P0C1A7	2.160.20.10			
P0C1A9	2.160.20.10			
P0DSI1	2.160.20.10			
P0DW93	2.160.20.10			
P14280	2.160.20.10			
P20345	2.160.20.10			
P26214	2.160.20.10			
P39116	2.160.20.10			
P81294	2.160.20.10			
Q00001	2.160.20.10			
Q01172	2.160.20.10			
Q06277	2.160.20.10			
Q07181	2.160.20.10			
Q0T963	2.160.20.10			
Q46079	2.160.20.10			
Q86XK2	2.160.20.10			
Q887Q3	2.160.20.10			
Q8RY29	2.160.20.10			
Q9WYR4	2.160.20.10			
Q9XJP3	2.160.20.10			
B3BM48	2.160.20.10			
E7CIP7	2.160.20.10			
O09496	2.160.20.10			
P04960	2.160.20.10			
P0C1A2	2.160.20.10			
P0C1A8	2.160.20.10			
P11073	2.160.20.10			
P26213	2.160.20.10			
P26509	2.160.20.10			
P46130	2.160.20.10			
P83218	2.160.20.10			
Q44493	2.160.20.10			
Q9ZFH0	2.160.20.10			
A0A3Q7HGG4	2.160.20.10			
B2UNU8	2.160.20.10			
O00105	2.160.20.10			
P16466	2.160.20.10			
P48845	2.160.20.10			
Q00205	2.160.20.10			
Q8CYC9	2.160.20.10			
Q9F5I8	2.160.20.10			
Q9RHW0	2.160.20.10			
Q9UUZ2	2.160.20.10			
A0A024QYS6	2.160.20.10			
A0A087D8U9	2.160.20.10			
A0A0C4WKK2	2.160.20.10			
A0A0P0J4R7	2.160.20.10			
A0A160EBC2	2.160.20.10			
A0A1M5Z711	2.160.20.10			
A0A1Y4JW59	2.160.20.10			
A0A482PFX0	2.160.20.10			
A0A6M9BP13	2.160.20.10			
A0A8H5NAM9	2.160.20.10			
A1E266	2.160.20.10			
A9CB85	2.160.20.10			
B9MKT4	2.160.20.10			
D0VP31	2.160.20.10			
E0S1Z9	2.160.20.10			
E2NM07	2.160.20.10			
G3YAL0	2.160.20.10			
O50325	2.160.20.10			
P12255	2.160.20.10			
P19843	2.160.20.10			
P44602	2.160.20.10			
P79074	2.160.20.10			
Q1RPM1	2.160.20.10			
Q47465	2.160.20.10			
Q8A051	2.160.20.10			
Q8A066	2.160.20.10			
Q8P6Z9	2.160.20.10			
Q9AJM4	2.160.20.10			
Q9CPH9	2.160.20.10			
Q9LYJ5	2.160.20.10			
W8CR80	2.160.20.10			
A0A068PS59	2.160.20.10			
A0A0C5PVE3	2.160.20.10			
A0A0H2URN9	2.160.20.10			
A0A0H4TJ34	2.160.20.10			
A0A0P7DTY9	2.160.20.10			
A0A159BDB5	2.160.20.10			
A0A1S4NYD7	2.160.20.10			
A0A1S4NYD8	2.160.20.10			
A0A381A265	2.160.20.10			
A0A385DVT1	2.160.20.10			
A0A482MGV0	2.160.20.10			
A0A4P1LUD8	2.160.20.10			
A0A4V8H044	2.160.20.10			
A0A5S8WF57	2.160.20.10			
A0A7G1KW31	2.160.20.10			
A0A7L8AJZ3	2.160.20.10			
A0A8I3AZV8	2.160.20.10			
A0A8I3AZV9	2.160.20.10			
A0AA82WNZ1	2.160.20.10			
A0AA82WP05	2.160.20.10			
A1JJ76	2.160.20.10			
A1TSQ3	2.160.20.10			
A2ICH1	2.160.20.10			
A6M964	2.160.20.10			
B3KUR1	2.160.20.10			
B3R1C1	2.160.20.10			
B5Y0C2	2.160.20.10			
B8HDZ1	2.160.20.10			
F0S4Y3	2.160.20.10			
F0S763	2.160.20.10			
F0S7Y7	2.160.20.10			
G0S3N2	2.160.20.10			
G2X3Y1	2.160.20.10			
G3M189	2.160.20.10			
G3M191	2.160.20.10			
H2BD96	2.160.20.10			
H3REJ8	2.160.20.10			
I7I026	2.160.20.10			
O68975	2.160.20.10			
Q0E5W5	2.160.20.10			
Q0WYG9	2.160.20.10			
Q29XT7	2.160.20.10			
Q2Z1W1	2.160.20.10			
Q3SAG3	2.160.20.10			
Q48031	2.160.20.10			
Q58791	2.160.20.10			
Q8A915	2.160.20.10			
Q8PSA4	2.160.20.10			
Q9AYY6	2.160.20.10			
Q9WYR8	2.160.20.10			
U2PDT9	2.160.20.10			
A0A5K6CNB8	2.160.10.10			
O00399	2.160.10.10			
O22287	2.160.10.10			
P07464	2.160.10.10			
P09032	2.160.10.10			
P0A6V1	2.160.10.10			
P0ACC7	2.160.10.10			
P21645	2.160.10.10			
P23509	2.160.10.10			
P32501	2.160.10.10			
P32861	2.160.10.10			
P40881	2.160.10.10			
P43889	2.160.10.10			
P46204	2.160.10.10			
P77791	2.160.10.10			
P9WMN2	2.160.10.10			
P9WMN3	2.160.10.10			
P9WP21	2.160.10.10			
Q03513	2.160.10.10			
Q0P9D1	2.160.10.10			
Q13144	2.160.10.10			
Q16851	2.160.10.10			
Q42588	2.160.10.10			
Q8DKB5	2.160.10.10			
Q8Z9S7	2.160.10.10			
Q96IJ6	2.160.10.10			
Q975F9	2.160.10.10			
Q97R46	2.160.10.10			
Q9BTE1	2.160.10.10			
Q9C6B3	2.160.10.10			
Q9M9P3	2.160.10.10			
Q9NR50	2.160.10.10			
Q9SMN1	2.160.10.10			
Q9Y5P6	2.160.10.10			
A1ADJ6	2.160.10.10			
A4TSJ5	2.160.10.10			
A5U161	2.160.10.10			
A6TG34	2.160.10.10			
B0VPT6	2.160.10.10			
B2FHY5	2.160.10.10			
G3XD76	2.160.10.10			
P0A722	2.160.10.10			
P0A9D4	2.160.10.10			
P0CD76	2.160.10.10			
P56220	2.160.10.10			
P56287	2.160.10.10			
P56288	2.160.10.10			
Q04KU2	2.160.10.10			
Q5KW03	2.160.10.10			
Q8DQ18	2.160.10.10			
Q93S40	2.160.10.10			
Q9FWR5	2.160.10.10			
Q9SU91	2.160.10.10			
A0A286ZK88	2.160.10.10			
C8VK50	2.160.10.10			
D0G6S1	2.160.10.10			
O25927	2.160.10.10			
P26841	2.160.10.10			
P29847	2.160.10.10			
P39669	2.160.10.10			
P50870	2.160.10.10			
Q0P823	2.160.10.10			
Q388T4	2.160.10.10			
Q3JR17	2.160.10.10			
Q4QDU3	2.160.10.10			
Q5DL43	2.160.10.10			
Q5ZX45	2.160.10.10			
Q6FPN0	2.160.10.10			
Q6G549	2.160.10.10			
Q8FV25	2.160.10.10			
Q8NRE3	2.160.10.10			
Q8U8L5	2.160.10.10			
Q8X8Y7	2.160.10.10			
Q8ZH69	2.160.10.10			
Q9FMV1	2.160.10.10			
A0A069Q726	2.160.10.10			
A0A075E2Q1	2.160.10.10			
A0A0D6I3Y9	2.160.10.10			
A0A0F6AR69	2.160.10.10			
A0A2U2H3H7	2.160.10.10			
A0A3Q0KYH6	2.160.10.10			
A0A4X1UWQ6	2.160.10.10			
A6TFK2	2.160.10.10			
A6V1E4	2.160.10.10			
B0VMV2	2.160.10.10			
B4F258	2.160.10.10			
B5BR95	2.160.10.10			
C3TPH2	2.160.10.10			
E9BG32	2.160.10.10			
I1KHY6	2.160.10.10			
P0A9W9	2.160.10.10			
P26839	2.160.10.10			
P43886	2.160.10.10			
Q2SWY6	2.160.10.10			
Q2YQG6	2.160.10.10			
Q401L4	2.160.10.10			
Q4WAM5	2.160.10.10			
Q5DZD6	2.160.10.10			
Q5F6X0	2.160.10.10			
Q6Q627	2.160.10.10			
Q7A2S0	2.160.10.10			
Q81MQ2	2.160.10.10			
Q836H8	2.160.10.10			
Q9HXY6	2.160.10.10			
Q9KMN1	2.160.10.10			
Q9KNT2	2.160.10.10			
Q9PIM1	2.160.10.10			
Q9U8X2	2.160.10.10			
X5KVH4	2.160.10.10			
A0A0H2WQ05	2.160.10.10			
A0A133ULQ3	2.160.10.10			
A0A1D0AST6	2.160.10.10			
A0A1S3U544	2.160.10.10			
A0A1S3UI49	2.160.10.10			
A0A1S3VT00	2.160.10.10			
A0A334FGR6	2.160.10.10			
A0A6F8THQ5	2.160.10.10			
A0A6L7H2S4	2.160.10.10			
A0A7S0YK00	2.160.10.10			
A0A8M0FGN7	2.160.10.10			
A0A8M0FGV0	2.160.10.10			
A0A8M0FGV6	2.160.10.10			
A0Q7Y0	2.160.10.10			
A6KZB9	2.160.10.10			
A9IH93	2.160.10.10			
D5SUT9	2.160.10.10			
E9BR69	2.160.10.10			
I7M6S0	2.160.10.10			
I7M8Q7	2.160.10.10			
O59257	2.160.10.10			
O85353	2.160.10.10			
Q12KT8	2.160.10.10			
Q183I2	2.160.10.10			
Q18A66	2.160.10.10			
Q1QD33	2.160.10.10			
Q1QD51	2.160.10.10			
Q1QD55	2.160.10.10			
Q22XU5	2.160.10.10			
Q2GIS1	2.160.10.10			
Q2YQG1	2.160.10.10			
Q30V63	2.160.10.10			
Q5FAE1	2.160.10.10			
Q5HCZ5	2.160.10.10			
Q5LH16	2.160.10.10			
Q5SH51	2.160.10.10			
Q63SQ4	2.160.10.10			
Q6TFC6	2.160.10.10			
Q75TD0	2.160.10.10			
Q816R4	2.160.10.10			
Q8EZA6	2.160.10.10			
Q8ZLN3	2.160.10.10			
Q9KLB0	2.160.10.10			
Q9KS12	2.160.20.160			
A0A9P1NJI6	2.160.20.160			
A1YIY3	2.160.20.160			
P47523	2.160.20.180			
P10930	2.160.30.10			
Q38160	2.160.30.10			
