protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A077ZB81,Ribosomal protein mitochondrial putative mitocho ndrial ribosomal protein,463,TTRE_0000512001,36087,Trichuris trichiura,Trichuris trichiura (Whipworm),True,IPR010793,family,,463,34,436,CONTINUOUS
A0A084W073,Uncharacterized protein,556,,74873,Anopheles sinensis,Anopheles sinensis (Mosquito),True,IPR010793,family,,556,19,438,CONTINUOUS
A0A084W1Q3,Large ribosomal subunit protein mL37,410,,74873,Anopheles sinensis,Anopheles sinensis (Mosquito),True,IPR010793,family,,410,335,407,CONTINUOUS
A0A085NLI0,Ribosomal protein S30,465,M513_06938,68888,Trichuris suis,Trichuris suis (pig whipworm),True,IPR010793,family,,465,28,436,CONTINUOUS
A0A087R629,"28S ribosomal protein S30, mitochondrial",289,AS27_12796,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR010793,family,,289,1,286,CONTINUOUS
A0A087RHU5,Large ribosomal subunit protein mL37,308,AS27_01032,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A087SUY3,Large ribosomal subunit protein mL37,390,X975_17473,407821,Stegodyphus mimosarum,Stegodyphus mimosarum (African social velvet spider),True,IPR010793,family,,390,298,387,CONTINUOUS
A0A087UV53,"28S ribosomal protein S30, mitochondrial",480,X975_19006,407821,Stegodyphus mimosarum,Stegodyphus mimosarum (African social velvet spider),True,IPR010793,family,,480,31,412,CONTINUOUS
A0A087V2L0,Large ribosomal subunit protein mL37,266,N312_09980,100784,Balearica regulorum gibbericeps,Balearica regulorum gibbericeps (East African grey crowned-crane),True,IPR010793,family,,266,151,262,CONTINUOUS
A0A087XN14,Mitochondrial ribosomal protein S30,427,,48698,Poecilia formosa,Poecilia formosa (Amazon molly),True,IPR010793,family,,427,1,425,CONTINUOUS
A0A087Y6Y2,Large ribosomal subunit protein mL37,436,,48698,Poecilia formosa,Poecilia formosa (Amazon molly),True,IPR010793,family,,436,319,397,CONTINUOUS
A0A090L6J8,Ribosomal protein L37/S30 family-containing protein,506,SRAE_2000010600,34506,Strongyloides ratti,Strongyloides ratti (Parasitic roundworm),True,IPR010793,family,,506,34,504,CONTINUOUS
A0A091CPI0,Large ribosomal subunit protein mL37,423,H920_17747,885580,Fukomys damarensis,Fukomys damarensis (Damaraland mole rat),True,IPR010793,family,,423,307,385,CONTINUOUS
A0A091DK13,"28S ribosomal protein S30, mitochondrial",431,H920_07772,885580,Fukomys damarensis,Fukomys damarensis (Damaraland mole rat),True,IPR010793,family,,431,1,421,CONTINUOUS
A0A091EI66,"28S ribosomal protein S30, mitochondrial",241,N302_10552,85066,Corvus brachyrhynchos,Corvus brachyrhynchos (American crow),True,IPR010793,family,,241,2,238,CONTINUOUS
A0A091EQQ9,Large ribosomal subunit protein mL37,308,N302_09200,85066,Corvus brachyrhynchos,Corvus brachyrhynchos (American crow),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A091G3W1,Large ribosomal subunit protein mL37,308,N303_09822,55661,Cuculus canorus,Cuculus canorus (Common cuckoo),True,IPR010793,family,,308,194,303,CONTINUOUS
A0A091G721,"28S ribosomal protein S30, mitochondrial",303,N303_14239,55661,Cuculus canorus,Cuculus canorus (Common cuckoo),True,IPR010793,family,,303,11,300,CONTINUOUS
A0A091HHW4,Large ribosomal subunit protein mL37,308,N320_03895,175836,Buceros rhinoceros silvestris,Buceros rhinoceros silvestris,True,IPR010793,family,,308,194,304,CONTINUOUS
A0A091I9N4,Large ribosomal subunit protein mL37,308,N300_04037,9244,Calypte anna,Calypte anna (Anna's hummingbird),True,IPR010793,family,,308,195,304,CONTINUOUS
A0A091IK78,"28S ribosomal protein S30, mitochondrial",238,N300_13502,9244,Calypte anna,Calypte anna (Anna's hummingbird),True,IPR010793,family,,238,8,235,CONTINUOUS
A0A091IT88,"28S ribosomal protein S30, mitochondrial",277,Z169_14817,188379,Egretta garzetta,Egretta garzetta (Little egret),True,IPR010793,family,,277,4,274,CONTINUOUS
A0A091JIE8,Large ribosomal subunit protein mL37,308,Z169_15171,188379,Egretta garzetta,Egretta garzetta (Little egret),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A091KSV3,"28S ribosomal protein S30, mitochondrial",311,N324_00387,187382,Chlamydotis macqueenii,Chlamydotis macqueenii (Macqueen's bustard),True,IPR010793,family,,311,19,308,CONTINUOUS
A0A091LNZ1,Large ribosomal subunit protein mL37,308,N322_07344,54380,Cariama cristata,Cariama cristata (Red-legged seriema),True,IPR010793,family,,308,192,304,CONTINUOUS
A0A091LXD7,"28S ribosomal protein S30, mitochondrial",294,N322_12095,54380,Cariama cristata,Cariama cristata (Red-legged seriema),True,IPR010793,family,,294,3,291,CONTINUOUS
A0A091MH93,Large ribosomal subunit protein mL37,295,N310_06453,57068,Acanthisitta chloris,Acanthisitta chloris (rifleman),True,IPR010793,family,,295,206,291,CONTINUOUS
A0A091MVW8,"28S ribosomal protein S30, mitochondrial",293,N311_11120,57397,Apaloderma vittatum,Apaloderma vittatum (Bar-tailed trogon),True,IPR010793,family,,293,3,290,CONTINUOUS
A0A091N9A4,Large ribosomal subunit protein mL37,308,N311_07032,57397,Apaloderma vittatum,Apaloderma vittatum (Bar-tailed trogon),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A091PXU5,Large ribosomal subunit protein mL37,308,N330_13115,188344,Leptosomus discolor,Leptosomus discolor (Madagascar cuckoo roller),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A091QRA7,Large ribosomal subunit protein mL37,308,N331_03813,57421,Merops nubicus,Merops nubicus (Northern carmine bee-eater),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A091R7N0,"28S ribosomal protein S30, mitochondrial",303,N331_00531,57421,Merops nubicus,Merops nubicus (Northern carmine bee-eater),True,IPR010793,family,,303,10,300,CONTINUOUS
A0A091S376,"28S ribosomal protein S30, mitochondrial",307,N333_07112,176057,Nestor notabilis,Nestor notabilis (Kea),True,IPR010793,family,,307,13,304,CONTINUOUS
A0A091S5M8,Large ribosomal subunit protein mL37,308,N333_08555,176057,Nestor notabilis,Nestor notabilis (Kea),True,IPR010793,family,,308,194,303,CONTINUOUS
A0A091T1J1,"28S ribosomal protein S30, mitochondrial",294,N334_06886,36300,Pelecanus crispus,Pelecanus crispus (Dalmatian pelican),True,IPR010793,family,,294,2,291,CONTINUOUS
A0A091U0F7,Large ribosomal subunit protein mL37,308,N334_06637,36300,Pelecanus crispus,Pelecanus crispus (Dalmatian pelican),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A091U6J5,Large ribosomal subunit protein mL37,308,N337_08481,9218,Phoenicopterus ruber ruber,Phoenicopterus ruber ruber,True,IPR010793,family,,308,194,304,CONTINUOUS
A0A091UKW8,"28S ribosomal protein S30, mitochondrial",321,Y956_10019,128390,Nipponia nippon,Nipponia nippon (Crested ibis),True,IPR010793,family,,321,21,318,CONTINUOUS
A0A091USV1,Large ribosomal subunit protein mL37,308,Y956_08852,128390,Nipponia nippon,Nipponia nippon (Crested ibis),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A091V519,"28S ribosomal protein S30, mitochondrial",303,N337_01975,9218,Phoenicopterus ruber ruber,Phoenicopterus ruber ruber,True,IPR010793,family,,303,11,300,CONTINUOUS
A0A091WI54,Large ribosomal subunit protein mL37,308,N306_07509,30419,Opisthocomus hoazin,Opisthocomus hoazin (Hoatzin),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A091WS90,"28S ribosomal protein S30, mitochondrial",249,N306_15503,30419,Opisthocomus hoazin,Opisthocomus hoazin (Hoatzin),True,IPR010793,family,,249,13,246,CONTINUOUS
A0A093BVI2,Large ribosomal subunit protein mL37,308,N340_06949,121530,Tauraco erythrolophus,Tauraco erythrolophus (Red-crested turaco),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A093CHW8,Large ribosomal subunit protein mL37,308,N339_12773,240206,Pterocles gutturalis,Pterocles gutturalis (yellow-throated sandgrouse),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A093DJT8,"28S ribosomal protein S30, mitochondrial",311,M959_11600,8897,Chaetura pelagica,Chaetura pelagica (Chimney swift),True,IPR010793,family,,311,14,308,CONTINUOUS
A0A093DSZ7,"28S ribosomal protein S30, mitochondrial",276,N339_01646,240206,Pterocles gutturalis,Pterocles gutturalis (yellow-throated sandgrouse),True,IPR010793,family,,276,4,273,CONTINUOUS
A0A093FCL5,Large ribosomal subunit protein mL37,266,N328_05320,37040,Gavia stellata,Gavia stellata (Red-throated diver),True,IPR010793,family,,266,152,262,CONTINUOUS
A0A093FED6,Large ribosomal subunit protein mL37,276,N341_02424,56313,Tyto alba,Tyto alba (Barn owl),True,IPR010793,family,,276,162,272,CONTINUOUS
A0A093H642,Large ribosomal subunit protein mL37,308,N307_09012,118200,Dryobates pubescens,Dryobates pubescens (Downy woodpecker),True,IPR010793,family,,308,192,304,CONTINUOUS
A0A093H7A4,"28S ribosomal protein S30, mitochondrial",285,N308_14976,441894,Struthio camelus australis,Struthio camelus australis,True,IPR010793,family,,285,1,282,CONTINUOUS
A0A093H9G1,"28S ribosomal protein S30, mitochondrial",237,N341_04270,56313,Tyto alba,Tyto alba (Barn owl),True,IPR010793,family,,237,7,234,CONTINUOUS
A0A093HVG4,Large ribosomal subunit protein mL37,308,N308_14840,441894,Struthio camelus australis,Struthio camelus australis,True,IPR010793,family,,308,200,304,CONTINUOUS
A0A093I7Y9,"28S ribosomal protein S30, mitochondrial",328,N307_00672,118200,Dryobates pubescens,Dryobates pubescens (Downy woodpecker),True,IPR010793,family,,328,21,325,CONTINUOUS
A0A093IHR4,Large ribosomal subunit protein mL37,293,N327_10335,30455,Fulmarus glacialis,Fulmarus glacialis (Northern fulmar),True,IPR010793,family,,293,178,289,CONTINUOUS
A0A093NVP5,Large ribosomal subunit protein mL37,308,AS28_04125,9238,Pygoscelis adeliae,Pygoscelis adeliae (Adelie penguin),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A093PKD8,Large ribosomal subunit protein mL37,277,N336_07852,9209,Phalacrocorax carbo,Phalacrocorax carbo (Great cormorant),True,IPR010793,family,,277,163,273,CONTINUOUS
A0A093QD65,Large ribosomal subunit protein mL37,308,N305_06917,328815,Manacus vitellinus,Manacus vitellinus (golden-collared manakin),True,IPR010793,family,,308,195,304,CONTINUOUS
A0A093QGY2,"28S ribosomal protein S30, mitochondrial",332,N305_06128,328815,Manacus vitellinus,Manacus vitellinus (golden-collared manakin),True,IPR010793,family,,332,36,329,CONTINUOUS
A0A093QHW7,"28S ribosomal protein S30, mitochondrial",238,N336_01168,9209,Phalacrocorax carbo,Phalacrocorax carbo (Great cormorant),True,IPR010793,family,,238,8,235,CONTINUOUS
A0A093QRE7,"28S ribosomal protein S30, mitochondrial",268,AS28_07959,9238,Pygoscelis adeliae,Pygoscelis adeliae (Adelie penguin),True,IPR010793,family,,268,4,265,CONTINUOUS
A0A094K9C8,Large ribosomal subunit protein mL37,308,N321_10741,279965,Antrostomus carolinensis,Antrostomus carolinensis (Chuck-will's-widow),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A094KB20,"28S ribosomal protein S30, mitochondrial",294,N321_05104,279965,Antrostomus carolinensis,Antrostomus carolinensis (Chuck-will's-widow),True,IPR010793,family,,294,3,291,CONTINUOUS
A0A094KFZ1,"28S ribosomal protein S30, mitochondrial",238,N338_10293,345573,Podiceps cristatus,Podiceps cristatus (Great crested grebe),True,IPR010793,family,,238,8,235,CONTINUOUS
A0A094LRD9,Large ribosomal subunit protein mL37,308,N338_08024,345573,Podiceps cristatus,Podiceps cristatus (Great crested grebe),True,IPR010793,family,,308,194,304,CONTINUOUS
A0A095AK23,"Mitochondrial ribosomal protein, S30",641,MRPS30,6185,Schistosoma haematobium,Schistosoma haematobium (Blood fluke),True,IPR010793,family,,641,88,489,CONTINUOUS
A0A096N932,Large ribosomal subunit protein mL37,423,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR010793,family,,423,218,385,CONTINUOUS
A0A099YZU6,"28S ribosomal protein S30, mitochondrial",294,N309_03374,94827,Tinamus guttatus,Tinamus guttatus (White-throated tinamou),True,IPR010793,family,,294,2,291,CONTINUOUS
A0A099Z080,Large ribosomal subunit protein mL37,308,N309_11375,94827,Tinamus guttatus,Tinamus guttatus (White-throated tinamou),True,IPR010793,family,,308,193,304,CONTINUOUS
A0A099ZZW1,"28S ribosomal protein S30, mitochondrial",305,N301_14516,50402,Charadrius vociferus,Charadrius vociferus (Killdeer),True,IPR010793,family,,305,14,302,CONTINUOUS
A0A0A0AG68,Large ribosomal subunit protein mL37,308,N301_03259,50402,Charadrius vociferus,Charadrius vociferus (Killdeer),True,IPR010793,family,,308,193,304,CONTINUOUS
A0A0B1SQ86,Uncharacterized protein,482,OESDEN_14632,61180,Oesophagostomum dentatum,Oesophagostomum dentatum (Nodular worm),True,IPR010793,family,,482,1,354,CONTINUOUS
A0A0B2UUX8,"28S ribosomal protein S30, mitochondrial",491,MRPS30,6265,Toxocara canis,Toxocara canis (Canine roundworm),True,IPR010793,family,,491,49,491,CONTINUOUS
A0A0C2GST2,Uncharacterized protein,336,ANCDUO_07659,51022,Ancylostoma duodenale,Ancylostoma duodenale,True,IPR010793,family,,336,147,328,CONTINUOUS
A0A0C2GY27,Uncharacterized protein,107,ANCDUO_07661,51022,Ancylostoma duodenale,Ancylostoma duodenale,True,IPR010793,family,,107,16,103,CONTINUOUS
A0A0C9R2E5,Uncharacterized protein mRpS30,548,mRpS30,64838,Fopius arisanus,Fopius arisanus,True,IPR010793,family,,548,29,435,CONTINUOUS
A0A0C9SCI3,Putative ribosomal protein s30,447,,6943,Amblyomma americanum,Amblyomma americanum (Lone star tick),True,IPR010793,family,,447,1,378,CONTINUOUS
A0A0D6L9X3,Uncharacterized protein,397,ANCCEY_12964,53326,Ancylostoma ceylanicum,Ancylostoma ceylanicum,True,IPR010793,family,,397,10,288,CONTINUOUS
A0A0D6L9X3,Uncharacterized protein,397,ANCCEY_12964,53326,Ancylostoma ceylanicum,Ancylostoma ceylanicum,True,IPR010793,family,,397,302,396,CONTINUOUS
A0A0D8Y9H1,Calcineurin-like phosphoesterase domain-containing protein,781,DICVIV_00236,29172,Dictyocaulus viviparus,Dictyocaulus viviparus (Bovine lungworm),True,IPR010793,family,,781,23,463,CONTINUOUS
A0A0D9RW07,Mitochondrial ribosomal protein S30,435,,60711,Chlorocebus sabaeus,Chlorocebus sabaeus (Green monkey),True,IPR010793,family,,435,2,425,CONTINUOUS
A0A0D9S773,Large ribosomal subunit protein mL37,423,,60711,Chlorocebus sabaeus,Chlorocebus sabaeus (Green monkey),True,IPR010793,family,,423,268,385,CONTINUOUS
A0A0G2KA48,Large ribosomal subunit protein mL37,408,Mrpl37,10116,Rattus norvegicus,Rattus norvegicus (Rat),True,IPR010793,family,,408,304,385,CONTINUOUS
A0A0H5SG95,"28S ribosomal protein S30, mitochondrial, putative",509,bma-mrps-30,6279,Brugia malayi,Brugia malayi (Filarial nematode worm),True,IPR010793,family,,509,52,482,CONTINUOUS
A0A0H5SIN2,Large ribosomal subunit protein mL37,416,bma-mrpl-37,6279,Brugia malayi,Brugia malayi (Filarial nematode worm),True,IPR010793,family,,416,309,414,CONTINUOUS
A0A0J7KW12,28s ribosomal protein mitochondrial-like protein,563,RF55_5397,67767,Lasius niger,Lasius niger (Black garden ant),True,IPR010793,family,,563,29,448,CONTINUOUS
A0A0J7NT00,Large ribosomal subunit protein mL37,409,RF55_4228,67767,Lasius niger,Lasius niger (Black garden ant),True,IPR010793,family,,409,332,408,CONTINUOUS
A0A0K0DMV7,"28S ribosomal protein S30, mitochondrial",482,,6313,Angiostrongylus cantonensis,Angiostrongylus cantonensis (Rat lungworm),True,IPR010793,family,,482,37,481,CONTINUOUS
A0A0K0DX63,"28S ribosomal protein S30, mitochondrial",506,,6248,Strongyloides stercoralis,Strongyloides stercoralis (Threadworm),True,IPR010793,family,,506,36,504,CONTINUOUS
A0A0K0F638,"28S ribosomal protein S30, mitochondrial",507,,75913,Strongyloides venezuelensis,Strongyloides venezuelensis (Threadworm),True,IPR010793,family,,507,39,505,CONTINUOUS
A0A0K8RQC7,Putative ribosomal protein s30,510,,34613,Ixodes ricinus,Ixodes ricinus (Common tick),True,IPR010793,family,,510,34,442,CONTINUOUS
A0A0K8TKG0,Putative mitochondrial 28s ribosomal protein s30,528,,304241,Tabanus bromius,Tabanus bromius (Band-eyed brown horse fly),True,IPR010793,family,,528,5,417,CONTINUOUS
A0A0K8TNY9,Large ribosomal subunit protein mL37,394,,304241,Tabanus bromius,Tabanus bromius (Band-eyed brown horse fly),True,IPR010793,family,,394,311,361,CONTINUOUS
A0A0L0BNL0,"28S ribosomal protein S30, mitochondrial",563,FF38_11282,7375,Lucilia cuprina,Lucilia cuprina (Green bottle fly),True,IPR010793,family,,563,34,446,CONTINUOUS
A0A0L0BSG0,Large ribosomal subunit protein mL37,409,FF38_01849,7375,Lucilia cuprina,Lucilia cuprina (Green bottle fly),True,IPR010793,family,,409,304,406,CONTINUOUS
A0A0L7K3S2,"28S ribosomal protein S30, mitochondrial",344,OBRU01_25861,104452,Operophtera brumata,Operophtera brumata (Winter moth),True,IPR010793,family,,344,6,287,CONTINUOUS
A0A0L7K3S2,"28S ribosomal protein S30, mitochondrial",344,OBRU01_25861,104452,Operophtera brumata,Operophtera brumata (Winter moth),True,IPR010793,family,,344,293,344,CONTINUOUS
A0A0L7L7P8,"28S ribosomal protein S30, mitochondrial",244,OBRU01_10455,104452,Operophtera brumata,Operophtera brumata (Winter moth),True,IPR010793,family,,244,5,130,CONTINUOUS
A0A0L7QN17,"28S ribosomal protein S30, mitochondrial",551,WH47_09135,597456,Habropoda laboriosa,Habropoda laboriosa,True,IPR010793,family,,551,32,434,CONTINUOUS
A0A0M3HV91,"28S ribosomal protein S30, mitochondrial",504,,6252,Ascaris lumbricoides,Ascaris lumbricoides (Giant roundworm),True,IPR010793,family,,504,38,503,CONTINUOUS
A0A0M3K0P5,Uncharacterized protein,472,ASIM_LOCUS13816,6269,Anisakis simplex,Anisakis simplex (Herring worm),True,IPR010793,family,,472,42,471,CONTINUOUS
A0A0M4EPP9,Large ribosomal subunit protein mL37,409,Dbus_chr3Rg1601,30019,Drosophila busckii,Drosophila busckii (Fruit fly),True,IPR010793,family,,409,301,382,CONTINUOUS
A0A0N0BIN9,"28S ribosomal protein S30, mitochondrial",549,WN51_10612,166423,Melipona quadrifasciata,Melipona quadrifasciata,True,IPR010793,family,,549,31,433,CONTINUOUS
A0A0N4SZ90,"28S ribosomal protein S30, mitochondrial",509,BPAG_LOCUS1097,6280,Brugia pahangi,Brugia pahangi (Filarial nematode worm),True,IPR010793,family,,509,52,482,CONTINUOUS
A0A0N4TXJ2,Large ribosomal subunit protein mL37,416,BPAG_LOCUS13622,6280,Brugia pahangi,Brugia pahangi (Filarial nematode worm),True,IPR010793,family,,416,309,414,CONTINUOUS
A0A0N4U971,"39S ribosomal protein L37, mitochondrial",413,DME_LOCUS7624,318479,Dracunculus medinensis,Dracunculus medinensis (Guinea worm),True,IPR010793,family,,413,31,162,CONTINUOUS
A0A0N4U971,"39S ribosomal protein L37, mitochondrial",413,DME_LOCUS7624,318479,Dracunculus medinensis,Dracunculus medinensis (Guinea worm),True,IPR010793,family,,413,186,412,CONTINUOUS
A0A0N4UZE1,Large ribosomal subunit protein mL37,415,EVEC_LOCUS2696,51028,Enterobius vermicularis,Enterobius vermicularis (Human pinworm),True,IPR010793,family,,415,307,413,CONTINUOUS
A0A0N4V7M0,Uncharacterized protein,470,EVEC_LOCUS5900,51028,Enterobius vermicularis,Enterobius vermicularis (Human pinworm),True,IPR010793,family,,470,39,468,CONTINUOUS
A0A0N4WXV4,"28S ribosomal protein S30, mitochondrial",486,HPLM_LOCUS16660,6290,Haemonchus placei,Haemonchus placei (Barber's pole worm),True,IPR010793,family,,486,10,485,CONTINUOUS
A0A0N4Y835,Uncharacterized protein,536,NBR_LOCUS12355,27835,Nippostrongylus brasiliensis,Nippostrongylus brasiliensis (Rat hookworm),True,IPR010793,family,,536,24,330,CONTINUOUS
A0A0N4Y835,Uncharacterized protein,536,NBR_LOCUS12355,27835,Nippostrongylus brasiliensis,Nippostrongylus brasiliensis (Rat hookworm),True,IPR010793,family,,536,359,464,CONTINUOUS
A0A0N4Y835,Uncharacterized protein,536,NBR_LOCUS12355,27835,Nippostrongylus brasiliensis,Nippostrongylus brasiliensis (Rat hookworm),True,IPR010793,family,,536,483,535,CONTINUOUS
A0A0N4ZN34,"28S ribosomal protein S30, mitochondrial",506,,131310,Parastrongyloides trichosuri,Parastrongyloides trichosuri (Possum-specific nematode worm),True,IPR010793,family,,506,30,504,CONTINUOUS
A0A0N5ALC7,"28S ribosomal protein S30, mitochondrial",480,,451379,Syphacia muris,Syphacia muris,True,IPR010793,family,,480,32,479,CONTINUOUS
A0A0N5ARM0,Large ribosomal subunit protein mL37,333,,451379,Syphacia muris,Syphacia muris,True,IPR010793,family,,333,252,327,CONTINUOUS
A0A0N5CEU9,"28S ribosomal protein S30, mitochondrial",506,,174720,Strongyloides papillosus,Strongyloides papillosus (Intestinal threadworm),True,IPR010793,family,,506,41,504,CONTINUOUS
A0A0N5D7T5,"28S ribosomal protein S30, mitochondrial",508,TCLT_LOCUS9134,103827,Thelazia callipaeda,Thelazia callipaeda (Oriental eyeworm),True,IPR010793,family,,508,55,481,CONTINUOUS
A0A0N7Z904,Putative 28s ribosomal protein s30 mitochondrial,542,,72488,Rhodnius neglectus,Rhodnius neglectus,True,IPR010793,family,,542,13,425,CONTINUOUS
A0A0P4VYU3,Large ribosomal subunit protein mL37,412,,72488,Rhodnius neglectus,Rhodnius neglectus,True,IPR010793,family,,412,299,411,CONTINUOUS
A0A0P5MMC6,Uncharacterized protein,553,OUZ56_027333,35525,Daphnia magna,Daphnia magna,True,IPR010793,family,,553,25,437,CONTINUOUS
A0A0P5NLK5,"28S ribosomal protein S30, mitochondrial",553,APZ42_028688,35525,Daphnia magna,Daphnia magna,True,IPR010793,family,,553,25,437,CONTINUOUS
A0A0P8XY51,Large ribosomal subunit protein mL37,409,Dana\GF27392,7217,Drosophila ananassae,Drosophila ananassae (Fruit fly),True,IPR010793,family,,409,296,407,CONTINUOUS
A0A0Q3MHT9,"28S ribosomal protein S30, mitochondrial",313,AAES_208590,12930,Amazona aestiva,Amazona aestiva (Blue-fronted Amazon parrot),False,IPR010793,family,,313,17,310,CONTINUOUS
A0A0Q3T792,Large ribosomal subunit protein mL37,438,AAES_135297,12930,Amazona aestiva,Amazona aestiva (Blue-fronted Amazon parrot),True,IPR010793,family,,438,317,393,CONTINUOUS
A0A0Q9W0D4,Large ribosomal subunit protein mL37,409,Dvir\GJ26035,7244,Drosophila virilis,Drosophila virilis (Fruit fly),True,IPR010793,family,,409,324,381,CONTINUOUS
A0A0Q9X495,Large ribosomal subunit protein mL37,409,Dwil\GK27784,7260,Drosophila willistoni,Drosophila willistoni (Fruit fly),True,IPR010793,family,,409,289,408,CONTINUOUS
A0A0R1E2B2,Large ribosomal subunit protein mL37,409,Dyak\GE27703,7245,Drosophila yakuba,Drosophila yakuba (Fruit fly),True,IPR010793,family,,409,292,382,CONTINUOUS
A0A0R3Q102,Uncharacterized protein,487,ACOC_LOCUS12648,334426,Angiostrongylus costaricensis,Angiostrongylus costaricensis (Nematode worm),True,IPR010793,family,,487,33,486,CONTINUOUS
A0A0R3QWE9,"28S ribosomal protein S30, mitochondrial",509,BTMF_LOCUS10085,42155,Brugia timori,Brugia timori,True,IPR010793,family,,509,52,482,CONTINUOUS
