protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A084VNX9,Uncharacterized protein,1194,,74873,Anopheles sinensis,Anopheles sinensis (Mosquito),True,IPR032695,homologous_superfamily,,1194,676,788,CONTINUOUS
A0A084VNX9,Uncharacterized protein,1194,,74873,Anopheles sinensis,Anopheles sinensis (Mosquito),True,IPR032695,homologous_superfamily,,1194,828,1112,CONTINUOUS
A0A084WMT0,Integrin alpha second immunoglobulin-like domain-containing protein,1097,,74873,Anopheles sinensis,Anopheles sinensis (Mosquito),True,IPR032695,homologous_superfamily,,1097,498,640,CONTINUOUS
A0A084WMT0,Integrin alpha second immunoglobulin-like domain-containing protein,1097,,74873,Anopheles sinensis,Anopheles sinensis (Mosquito),True,IPR032695,homologous_superfamily,,1097,643,776,CONTINUOUS
A0A085LUI4,Integrin beta subunit VWA domain-containing protein,469,M513_10485,68888,Trichuris suis,Trichuris suis (pig whipworm),True,IPR032695,homologous_superfamily,,469,124,241,CONTINUOUS
A0A085M656,Integrin beta,897,M513_06358,68888,Trichuris suis,Trichuris suis (pig whipworm),True,IPR032695,homologous_superfamily,,897,413,487,CONTINUOUS
A0A085N053,Uncharacterized protein,1086,M513_03640,68888,Trichuris suis,Trichuris suis (pig whipworm),True,IPR032695,homologous_superfamily,,1086,459,611,CONTINUOUS
A0A085N053,Uncharacterized protein,1086,M513_03640,68888,Trichuris suis,Trichuris suis (pig whipworm),True,IPR032695,homologous_superfamily,,1086,613,749,CONTINUOUS
A0A085N053,Uncharacterized protein,1086,M513_03640,68888,Trichuris suis,Trichuris suis (pig whipworm),True,IPR032695,homologous_superfamily,,1086,756,1016,CONTINUOUS
A0A085N933,Uncharacterized protein,1152,M513_03153,68888,Trichuris suis,Trichuris suis (pig whipworm),True,IPR032695,homologous_superfamily,,1152,668,807,CONTINUOUS
A0A085N933,Uncharacterized protein,1152,M513_03153,68888,Trichuris suis,Trichuris suis (pig whipworm),True,IPR032695,homologous_superfamily,,1152,816,1106,CONTINUOUS
A0A087QGY9,Integrin alpha-4,515,AS27_10592,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,515,1,108,CONTINUOUS
A0A087QGY9,Integrin alpha-4,515,AS27_10592,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,515,112,249,CONTINUOUS
A0A087QGY9,Integrin alpha-4,515,AS27_10592,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,515,258,428,CONTINUOUS
A0A087QQW9,Integrin alpha-9,975,AS27_07458,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,975,399,561,CONTINUOUS
A0A087QQW9,Integrin alpha-9,975,AS27_07458,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,975,564,701,CONTINUOUS
A0A087QQW9,Integrin alpha-9,975,AS27_07458,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,975,709,922,CONTINUOUS
A0A087QTN9,Integrin beta,789,AS27_06692,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,789,80,154,CONTINUOUS
A0A087QTN9,Integrin beta,789,AS27_06692,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,789,371,458,CONTINUOUS
A0A087QTY8,Integrin beta,777,AS27_06811,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,777,356,443,CONTINUOUS
A0A087QV73,Integrin alpha-8,922,AS27_03753,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,922,412,574,CONTINUOUS
A0A087QV73,Integrin alpha-8,922,AS27_03753,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,922,575,709,CONTINUOUS
A0A087QV73,Integrin alpha-8,922,AS27_03753,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,922,716,920,CONTINUOUS
A0A087QZZ2,VWFA domain-containing protein,941,AS27_13471,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,941,472,614,CONTINUOUS
A0A087QZZ2,VWFA domain-containing protein,941,AS27_13471,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,941,617,746,CONTINUOUS
A0A087R0M8,Integrin alpha-6,1074,AS27_06869,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,1074,448,612,CONTINUOUS
A0A087R0M8,Integrin alpha-6,1074,AS27_06869,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,1074,613,774,CONTINUOUS
A0A087R0M8,Integrin alpha-6,1074,AS27_06869,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,1074,778,1002,CONTINUOUS
A0A087R0S8,Integrin beta,573,AS27_06928,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,573,355,471,CONTINUOUS
A0A087R4B1,VWFA domain-containing protein,1168,AS27_14970,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,1168,624,769,CONTINUOUS
A0A087R4B1,VWFA domain-containing protein,1168,AS27_14970,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,1168,770,932,CONTINUOUS
A0A087R4B1,VWFA domain-containing protein,1168,AS27_14970,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,1168,955,1131,CONTINUOUS
A0A087R7D7,Integrin beta,698,AS27_03434,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,698,317,401,CONTINUOUS
A0A087R9H0,Integrin beta,771,AS27_04754,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,771,379,454,CONTINUOUS
A0A087R9M1,Integrin alpha-V,948,AS27_10243,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,948,371,528,CONTINUOUS
A0A087R9M1,Integrin alpha-V,948,AS27_10243,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,948,529,662,CONTINUOUS
A0A087R9M1,Integrin alpha-V,948,AS27_10243,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,948,670,897,CONTINUOUS
A0A087RIM0,Integrin alpha third immunoglobulin-like domain-containing protein,144,AS27_06503,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,144,4,141,CONTINUOUS
A0A087RIP1,Integrin beta,769,AS27_06526,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR032695,homologous_superfamily,,769,355,444,CONTINUOUS
A0A087TA05,Integrin alpha first immunoglubulin-like domain-containing protein,632,X975_00024,407821,Stegodyphus mimosarum,Stegodyphus mimosarum (African social velvet spider),True,IPR032695,homologous_superfamily,,632,466,618,CONTINUOUS
