protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A067LYE1,18S rRNA aminocarboxypropyltransferase,247,TSR3,930990,Botryobasidium botryosum (strain FD-172 SS1),Botryobasidium botryosum (strain FD-172 SS1),True,IPR007177,domain,,247,65,190,CONTINUOUS
A0A067PSQ3,18S rRNA aminocarboxypropyltransferase,313,TSR3,933084,Jaapia argillacea MUCL 33604,Jaapia argillacea MUCL 33604,True,IPR007177,domain,,313,114,239,CONTINUOUS
A0A067RBS1,18S rRNA aminocarboxypropyltransferase,261,L798_05203,136037,Zootermopsis nevadensis,Zootermopsis nevadensis (Dampwood termite),True,IPR007177,domain,,261,95,222,CONTINUOUS
A0A067TKM9,18S rRNA aminocarboxypropyltransferase,317,TSR3,685588,Galerina marginata (strain CBS 339.88),Galerina marginata (strain CBS 339.88),True,IPR007177,domain,,317,128,254,CONTINUOUS
A0A068S863,18S rRNA aminocarboxypropyltransferase,277,TSR3,1263082,Lichtheimia corymbifera JMRC:FSU:9682,Lichtheimia corymbifera JMRC:FSU:9682,True,IPR007177,domain,,277,63,189,CONTINUOUS
A0A068VM92,18S rRNA aminocarboxypropyltransferase,295,GSCOC_T00013028001,49390,Coffea canephora,Coffea canephora (Robusta coffee),True,IPR007177,domain,,295,112,238,CONTINUOUS
A0A068Y3F0,18S rRNA aminocarboxypropyltransferase,585,EmuJ_000379200,6211,Echinococcus multilocularis,Echinococcus multilocularis (Fox tapeworm),True,IPR007177,domain,,585,101,228,CONTINUOUS
A0A069DPH5,Putative ribosome bioproteinsis protein tsr3,209,,65343,Panstrongylus megistus,Panstrongylus megistus,True,IPR007177,domain,,209,50,175,CONTINUOUS
A0A072P3B3,18S rRNA aminocarboxypropyltransferase,386,TSR3,1182545,Exophiala aquamarina CBS 119918,Exophiala aquamarina CBS 119918,True,IPR007177,domain,,386,80,205,CONTINUOUS
A0A074WBZ0,18S rRNA aminocarboxypropyltransferase,392,TSR3,1043003,Aureobasidium melanogenum (strain CBS 110374),Aureobasidium melanogenum (strain CBS 110374),True,IPR007177,domain,,392,82,208,CONTINUOUS
A0A074X5M6,DUF367-domain-containing protein,372,M436DRAFT_16009,1043004,Aureobasidium namibiae CBS 147.97,Aureobasidium namibiae CBS 147.97,True,IPR007177,domain,,372,82,208,CONTINUOUS
A0A074XG98,18S rRNA aminocarboxypropyltransferase,390,TSR3,1043002,Aureobasidium pullulans EXF-150,Aureobasidium pullulans EXF-150,True,IPR007177,domain,,390,82,208,CONTINUOUS
A0A074YWI9,18S rRNA aminocarboxypropyltransferase,393,TSR3,1043005,Aureobasidium subglaciale (strain EXF-2481),Aureobasidium subglaciale (strain EXF-2481),True,IPR007177,domain,,393,82,208,CONTINUOUS
A0A074ZA62,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,509,T265_11260,6198,Opisthorchis viverrini,Opisthorchis viverrini (Southeast Asian liver fluke),True,IPR007177,domain,,509,16,143,CONTINUOUS
A0A075AQF3,18S rRNA aminocarboxypropyltransferase,212,TSR3,988480,Rozella allomycis (strain CSF55),Rozella allomycis (strain CSF55),True,IPR007177,domain,,212,41,167,CONTINUOUS
A0A075MW48,16S rRNA aminocarboxypropyltransferase,171,NTE_01455,1459636,Candidatus Nitrososphaera evergladensis SR1,Candidatus Nitrososphaera evergladensis SR1,True,IPR007177,domain,,171,41,166,CONTINUOUS
A0A076LKE5,16S rRNA aminocarboxypropyltransferase,169,JH146_1192,1301915,Methanocaldococcus bathoardescens,Methanocaldococcus bathoardescens,True,IPR007177,domain,,169,42,167,CONTINUOUS
A0A077Z7U5,18S rRNA aminocarboxypropyltransferase,254,TTRE_0000395101,36087,Trichuris trichiura,Trichuris trichiura (Whipworm),True,IPR007177,domain,,254,97,221,CONTINUOUS
A0A077ZLE3,18S rRNA aminocarboxypropyltransferase,234,TTRE_0000958401,36087,Trichuris trichiura,Trichuris trichiura (Whipworm),True,IPR007177,domain,,234,80,204,CONTINUOUS
A0A078A8E6,18S rRNA aminocarboxypropyltransferase,991,Contig12792.g13645,5949,Stylonychia lemnae,Stylonychia lemnae (Ciliate),True,IPR007177,domain,,991,69,193,CONTINUOUS
A0A078GAA3,18S rRNA aminocarboxypropyltransferase,296,BnaC09g46640D,3708,Brassica napus,Brassica napus (Rape),True,IPR007177,domain,,296,85,211,CONTINUOUS
A0A081ESX6,16S rRNA aminocarboxypropyltransferase,167,FK85_13390,2248,Halorubrum saccharovorum,Halorubrum saccharovorum,True,IPR007177,domain,,167,40,164,CONTINUOUS
A0A081RNM7,16S rRNA aminocarboxypropyltransferase,163,AAA799N04_00715,1502293,Marine Group I thaumarchaeote SCGC AAA799-N04,Marine Group I thaumarchaeote SCGC AAA799-N04,True,IPR007177,domain,,163,38,160,CONTINUOUS
A0A081S5Q1,16S rRNA aminocarboxypropyltransferase,163,AAA799E16_01001,1502292,Marine Group I thaumarchaeote SCGC AAA799-E16,Marine Group I thaumarchaeote SCGC AAA799-E16,True,IPR007177,domain,,163,38,160,CONTINUOUS
A0A084ARN9,18S rRNA aminocarboxypropyltransferase,408,TSR3,1280523,Stachybotrys chartarum (strain CBS 109288 / IBT 7711),Stachybotrys chartarum (strain CBS 109288 / IBT 7711) (Toxic black mold),True,IPR007177,domain,,408,85,211,CONTINUOUS
A0A084QSF0,18S rRNA aminocarboxypropyltransferase,405,TSR3,1283841,Stachybotrys chlorohalonatus (strain IBT 40285),Stachybotrys chlorohalonatus (strain IBT 40285),True,IPR007177,domain,,405,85,211,CONTINUOUS
A0A084VMA1,18S rRNA aminocarboxypropyltransferase,278,,74873,Anopheles sinensis,Anopheles sinensis (Mosquito),True,IPR007177,domain,,278,103,229,CONTINUOUS
A0A085MJK7,18S rRNA aminocarboxypropyltransferase,235,M513_01506,68888,Trichuris suis,Trichuris suis (pig whipworm),True,IPR007177,domain,,235,80,204,CONTINUOUS
A0A086J548,18S rRNA aminocarboxypropyltransferase,173,TSR3,1913371,Nematocida ausubeli (strain ATCC PRA-371 / ERTm2),Nematocida ausubeli (strain ATCC PRA-371 / ERTm2) (Nematode killer fungus),True,IPR007177,domain,,173,40,166,CONTINUOUS
A0A086T343,18S rRNA aminocarboxypropyltransferase,407,TSR3,857340,Hapsidospora chrysogenum (strain ATCC 11550 / CBS 779.69 / DSM 880 / IAM 14645 / JCM 23072 / IMI 49137),Hapsidospora chrysogenum (strain ATCC 11550 / CBS 779.69 / DSM 880 / IAM 14645 / JCM 23072 / IMI 49137),True,IPR007177,domain,,407,85,211,CONTINUOUS
A0A087G600,18S rRNA aminocarboxypropyltransferase,292,AALP_Aa8g094800,50452,Arabis alpina,Arabis alpina (Alpine rock-cress),True,IPR007177,domain,,292,86,212,CONTINUOUS
A0A087RGB6,Ribosome biogenesis protein TSR3,252,AS27_12401,9233,Aptenodytes forsteri,Aptenodytes forsteri (Emperor penguin),True,IPR007177,domain,,252,45,171,CONTINUOUS
A0A087RSX2,16S rRNA aminocarboxypropyltransferase,163,AAA799D11_00618,1502291,Marine Group I thaumarchaeote SCGC AAA799-D11,Marine Group I thaumarchaeote SCGC AAA799-D11,True,IPR007177,domain,,163,38,160,CONTINUOUS
A0A087RYH2,16S rRNA aminocarboxypropyltransferase,163,SCCGRSA3_01061,1503183,Marine Group I thaumarchaeote SCGC RSA3,Marine Group I thaumarchaeote SCGC RSA3,True,IPR007177,domain,,163,38,160,CONTINUOUS
A0A087RZR1,16S rRNA aminocarboxypropyltransferase,157,AAA799P11_00817,1502295,Marine Group I thaumarchaeote SCGC AAA799-P11,Marine Group I thaumarchaeote SCGC AAA799-P11,True,IPR007177,domain,,157,32,154,CONTINUOUS
A0A087SHR6,18S rRNA aminocarboxypropyltransferase,248,F751_3950,3075,Auxenochlorella protothecoides,Auxenochlorella protothecoides (Green microalga),True,IPR007177,domain,,248,35,157,CONTINUOUS
A0A087UWZ2,Putative ribosome biogenesis protein,261,X975_07829,407821,Stegodyphus mimosarum,Stegodyphus mimosarum (African social velvet spider),True,IPR007177,domain,,261,100,226,CONTINUOUS
A0A087YB82,18S rRNA aminocarboxypropyltransferase,293,,48698,Poecilia formosa,Poecilia formosa (Amazon molly),True,IPR007177,domain,,293,96,222,CONTINUOUS
A0A087YBF8,18S rRNA aminocarboxypropyltransferase,284,,48698,Poecilia formosa,Poecilia formosa (Amazon molly),True,IPR007177,domain,,284,96,222,CONTINUOUS
A0A087YBH3,18S rRNA aminocarboxypropyltransferase,291,,48698,Poecilia formosa,Poecilia formosa (Amazon molly),True,IPR007177,domain,,291,96,222,CONTINUOUS
A0A088SH07,18S rRNA aminocarboxypropyltransferase,293,LPMP_322080,5679,Leishmania panamensis,Leishmania panamensis,True,IPR007177,domain,,293,81,207,CONTINUOUS
A0A090L6T0,18S rRNA aminocarboxypropyltransferase,252,SRAE_1000207600,34506,Strongyloides ratti,Strongyloides ratti (Parasitic roundworm),True,IPR007177,domain,,252,99,225,CONTINUOUS
A0A091DRK2,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,199,H920_03772,885580,Fukomys damarensis,Fukomys damarensis (Damaraland mole rat),True,IPR007177,domain,,199,2,122,CONTINUOUS
A0A091EMK8,Ribosome biogenesis protein TSR3,285,N302_11967,85066,Corvus brachyrhynchos,Corvus brachyrhynchos (American crow),True,IPR007177,domain,,285,78,204,CONTINUOUS
A0A091GF40,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,193,N303_06579,55661,Cuculus canorus,Cuculus canorus (Common cuckoo),True,IPR007177,domain,,193,2,112,CONTINUOUS
A0A091HEI2,Ribosome biogenesis protein TSR3,266,N320_06799,175836,Buceros rhinoceros silvestris,Buceros rhinoceros silvestris,True,IPR007177,domain,,266,58,184,CONTINUOUS
A0A091HH18,Ribosome biogenesis protein TSR3,245,N300_14241,9244,Calypte anna,Calypte anna (Anna's hummingbird),True,IPR007177,domain,,245,57,183,CONTINUOUS
A0A091KA89,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,193,Z169_10852,188379,Egretta garzetta,Egretta garzetta (Little egret),True,IPR007177,domain,,193,2,112,CONTINUOUS
A0A091LFX5,Ribosome biogenesis protein TSR3,252,N324_10648,187382,Chlamydotis macqueenii,Chlamydotis macqueenii (Macqueen's bustard),True,IPR007177,domain,,252,53,179,CONTINUOUS
A0A091LXJ2,Ribosome biogenesis protein TSR3,263,N322_08107,54380,Cariama cristata,Cariama cristata (Red-legged seriema),True,IPR007177,domain,,263,58,184,CONTINUOUS
A0A091T5A6,Ribosome biogenesis protein TSR3,266,N334_11568,36300,Pelecanus crispus,Pelecanus crispus (Dalmatian pelican),True,IPR007177,domain,,266,61,186,CONTINUOUS
A0A091TB37,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,209,N333_09197,176057,Nestor notabilis,Nestor notabilis (Kea),True,IPR007177,domain,,209,20,146,CONTINUOUS
A0A091V9J2,Ribosome biogenesis protein TSR3,256,Y956_00729,128390,Nipponia nippon,Nipponia nippon (Crested ibis),True,IPR007177,domain,,256,58,184,CONTINUOUS
A0A091VCC8,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,183,N337_10385,9218,Phoenicopterus ruber ruber,Phoenicopterus ruber ruber,True,IPR007177,domain,,183,2,112,CONTINUOUS
A0A091WMY1,Ribosome biogenesis protein TSR3,265,N306_15195,30419,Opisthocomus hoazin,Opisthocomus hoazin (Hoatzin),True,IPR007177,domain,,265,58,184,CONTINUOUS
A0A093BW20,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,208,N339_08322,240206,Pterocles gutturalis,Pterocles gutturalis (yellow-throated sandgrouse),True,IPR007177,domain,,208,1,127,CONTINUOUS
A0A093BZH2,Ribosome biogenesis protein TSR3,230,N340_03163,121530,Tauraco erythrolophus,Tauraco erythrolophus (Red-crested turaco),True,IPR007177,domain,,230,50,166,CONTINUOUS
A0A093ES61,Ribosome biogenesis protein TSR3,258,N341_03934,56313,Tyto alba,Tyto alba (Barn owl),True,IPR007177,domain,,258,57,183,CONTINUOUS
A0A093H0A8,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,192,N308_13158,441894,Struthio camelus australis,Struthio camelus australis,True,IPR007177,domain,,192,2,111,CONTINUOUS
A0A093I434,Ribosome biogenesis protein TSR3,247,N307_05898,118200,Dryobates pubescens,Dryobates pubescens (Downy woodpecker),True,IPR007177,domain,,247,58,184,CONTINUOUS
A0A093NIQ0,Ribosome biogenesis protein TSR3,261,AS28_03876,9238,Pygoscelis adeliae,Pygoscelis adeliae (Adelie penguin),True,IPR007177,domain,,261,54,180,CONTINUOUS
A0A093QKL6,Ribosome biogenesis protein TSR3,265,N305_14984,328815,Manacus vitellinus,Manacus vitellinus (golden-collared manakin),True,IPR007177,domain,,265,58,184,CONTINUOUS
A0A094KQQ7,Ribosome biogenesis protein TSR3,247,N321_05978,279965,Antrostomus carolinensis,Antrostomus carolinensis (Chuck-will's-widow),True,IPR007177,domain,,247,58,184,CONTINUOUS
A0A094L0P7,Ribosome biogenesis protein TSR3,263,N338_09936,345573,Podiceps cristatus,Podiceps cristatus (Great crested grebe),True,IPR007177,domain,,263,57,183,CONTINUOUS
A0A096MIK2,18S rRNA aminocarboxypropyltransferase,299,,48698,Poecilia formosa,Poecilia formosa (Amazon molly),True,IPR007177,domain,,299,96,222,CONTINUOUS
A0A096NKP9,18S rRNA aminocarboxypropyltransferase,312,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR007177,domain,,312,96,222,CONTINUOUS
A0A098VRC4,18S rRNA aminocarboxypropyltransferase,307,TSR3,1485682,Mitosporidium daphniae,Mitosporidium daphniae,True,IPR007177,domain,,307,76,199,CONTINUOUS
A0A099P5F0,18S rRNA aminocarboxypropyltransferase,304,TSR3,4909,Pichia kudriavzevii,Pichia kudriavzevii (Yeast),True,IPR007177,domain,,304,86,212,CONTINUOUS
A0A099T0R2,16S rRNA aminocarboxypropyltransferase,173,LI82_05585,2226,Methanococcoides methylutens,Methanococcoides methylutens,True,IPR007177,domain,,173,49,173,CONTINUOUS
A0A099ZKI6,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,194,N309_01278,94827,Tinamus guttatus,Tinamus guttatus (White-throated tinamou),True,IPR007177,domain,,194,2,112,CONTINUOUS
A0A099ZZ08,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,176,N301_13425,50402,Charadrius vociferus,Charadrius vociferus (Killdeer),True,IPR007177,domain,,176,2,112,CONTINUOUS
A0A0A0KXU5,18S rRNA aminocarboxypropyltransferase,386,Csa_4G031030,3659,Cucumis sativus,Cucumis sativus (Cucumber),True,IPR007177,domain,,386,204,330,CONTINUOUS
A0A0A1TLS6,18S rRNA aminocarboxypropyltransferase,407,TSR3,1531966,[Torrubiella] hemipterigena,[Torrubiella] hemipterigena,True,IPR007177,domain,,407,78,204,CONTINUOUS
A0A0A1UAC6,18S rRNA aminocarboxypropyltransferase,227,EIN_484800,370355,Entamoeba invadens IP1,Entamoeba invadens IP1,True,IPR007177,domain,,227,45,175,CONTINUOUS
A0A0A2KL21,18S rRNA aminocarboxypropyltransferase,370,TSR3,27334,Penicillium expansum,Penicillium expansum (Blue mold rot fungus),True,IPR007177,domain,,370,79,205,CONTINUOUS
A0A0A2KXP7,18S rRNA aminocarboxypropyltransferase,370,TSR3,40296,Penicillium italicum,Penicillium italicum (Blue mold),True,IPR007177,domain,,370,79,205,CONTINUOUS
A0A0A7LG64,16S rRNA aminocarboxypropyltransferase,172,Mpt1_c14410,1577791,Candidatus Methanoplasma termitum,Candidatus Methanoplasma termitum,True,IPR007177,domain,,172,42,165,CONTINUOUS
A0A0A8L5N7,18S rRNA aminocarboxypropyltransferase,330,TSR3,1427455,Kluyveromyces dobzhanskii CBS 2104,Kluyveromyces dobzhanskii CBS 2104,True,IPR007177,domain,,330,82,208,CONTINUOUS
A0A0B0NFC9,18S rRNA aminocarboxypropyltransferase,244,F383_09025,29729,Gossypium arboreum,Gossypium arboreum (Tree cotton),True,IPR007177,domain,,244,63,189,CONTINUOUS
A0A0B1P657,18S rRNA aminocarboxypropyltransferase,391,TSR3,52586,Erysiphe necator,Erysiphe necator (Grape powdery mildew),True,IPR007177,domain,,391,78,204,CONTINUOUS
A0A0B1SDP7,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,69,OESDEN_16861,61180,Oesophagostomum dentatum,Oesophagostomum dentatum (Nodular worm),True,IPR007177,domain,,69,1,38,CONTINUOUS
A0A0B1T6W7,"Putative metal-binding domain in RNase L inhibitor, RLI",138,OESDEN_08234,61180,Oesophagostomum dentatum,Oesophagostomum dentatum (Nodular worm),True,IPR007177,domain,,138,97,137,CONTINUOUS
A0A0B2ULY5,18S rRNA aminocarboxypropyltransferase,172,TSR3,1354746,Ordospora colligata OC4,Ordospora colligata OC4,True,IPR007177,domain,,172,39,165,CONTINUOUS
A0A0B2VAC6,18S rRNA aminocarboxypropyltransferase,258,Tsr3,6265,Toxocara canis,Toxocara canis (Canine roundworm),True,IPR007177,domain,,258,104,230,CONTINUOUS
A0A0B2X6Y3,18S rRNA aminocarboxypropyltransferase,433,TSR3,1081103,Metarhizium album (strain ARSEF 1941),Metarhizium album (strain ARSEF 1941),True,IPR007177,domain,,433,87,213,CONTINUOUS
A0A0B4F9B9,RLI and DUF367 domain protein,429,MAN_08420,3151832,Metarhizium anisopliae (strain ARSEF 549),Metarhizium anisopliae (strain ARSEF 549),True,IPR007177,domain,,429,83,209,CONTINUOUS
A0A0B4HAP5,18S rRNA aminocarboxypropyltransferase,435,TSR3,1276136,Metarhizium guizhouense (strain ARSEF 977),Metarhizium guizhouense (strain ARSEF 977),True,IPR007177,domain,,435,83,209,CONTINUOUS
A0A0B7FMR0,18S rRNA aminocarboxypropyltransferase,307,TSR3,1108050,Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14),Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14) (Lettuce bottom rot fungus),True,IPR007177,domain,,307,106,230,CONTINUOUS
A0A0B7NRZ6,18S rRNA aminocarboxypropyltransferase,320,PARPA_12074.1 scaffold 44939,35722,Parasitella parasitica,Parasitella parasitica,True,IPR007177,domain,,320,106,232,CONTINUOUS
A0A0C2CBT0,18S rRNA aminocarboxypropyltransferase,653,ANCDUO_22642,51022,Ancylostoma duodenale,Ancylostoma duodenale,True,IPR007177,domain,,653,297,422,CONTINUOUS
A0A0C2J351,18S rRNA aminocarboxypropyltransferase,406,TSR3,1398154,Sporothrix brasiliensis 5110,Sporothrix brasiliensis 5110,True,IPR007177,domain,,406,80,206,CONTINUOUS
A0A0C2MPH9,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,170,RF11_04221,669202,Thelohanellus kitauei,Thelohanellus kitauei (Myxosporean),True,IPR007177,domain,,170,59,167,CONTINUOUS
A0A0C2WNQ8,18S rRNA aminocarboxypropyltransferase,205,TSR3,946122,Amanita muscaria (strain Koide BX008),Amanita muscaria (strain Koide BX008),True,IPR007177,domain,,205,35,160,CONTINUOUS
A0A0C2WNV9,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,179,M378DRAFT_170637,946122,Amanita muscaria (strain Koide BX008),Amanita muscaria (strain Koide BX008),True,IPR007177,domain,,179,2,103,CONTINUOUS
A0A0C3AUQ0,18S rRNA aminocarboxypropyltransferase,249,TSR3,933852,Serendipita vermifera MAFF 305830,Serendipita vermifera MAFF 305830,True,IPR007177,domain,,249,81,206,CONTINUOUS
A0A0C3B2Z0,18S rRNA aminocarboxypropyltransferase,387,TSR3,765440,Piloderma croceum (strain F 1598),Piloderma croceum (strain F 1598),True,IPR007177,domain,,387,112,242,CONTINUOUS
A0A0C3C0J4,18S rRNA aminocarboxypropyltransferase,180,M413DRAFT_77410,76867,Hebeloma cylindrosporum,Hebeloma cylindrosporum,True,IPR007177,domain,,180,39,164,CONTINUOUS
A0A0C3DWQ0,18S rRNA aminocarboxypropyltransferase,231,TSR3,1036808,Scleroderma citrinum Foug A,Scleroderma citrinum Foug A,True,IPR007177,domain,,231,80,205,CONTINUOUS
A0A0C3G661,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,184,PILCRDRAFT_58099,765440,Piloderma croceum (strain F 1598),Piloderma croceum (strain F 1598),True,IPR007177,domain,,184,1,122,CONTINUOUS
A0A0C3HCY6,18S rRNA aminocarboxypropyltransferase,392,TSR3,913774,Oidiodendron maius (strain Zn),Oidiodendron maius (strain Zn),True,IPR007177,domain,,392,80,206,CONTINUOUS
