#Knot_type	Category	Uniprot	Organism	pLDDT_knotcore	Protein_name	InterPro	Gene_name	#FILTER: InterPro=IPR038459 AND Category=AF4;
3_1	AF4	A0A3M7NIV7-F1	Chaetothyriales sp	97.2	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	DV737_g356
3_1	AF4	F4RXN5-F1	Poplar leaf rust fungus	97.2	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	MELLADRAFT_90649
3_1	AF4	A0A165E9A3-F1	Laetiporus sulphureus	97.2	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	LAESUDRAFT_653560
3_1	AF4	I1L041-F1	Soybn	97.2	SAM-dependent MTase TRM10-type domain-containing protein	IPR028564,IPR038459,IPR007356,IPR016009	
3_1	AF4	E7FBE2-F1	Danre	97.1	RNA (guanine-9-)-methyltransferase domain-containing protein 2	IPR028564,IPR038459,IPR016653,IPR007356,IPR016009	
3_1	AF4	A0A445GSJ0-F1	Wild soybean	97.1	tRNA (Guanine(9)-N1)-methyltransferase isoform A	IPR007356,IPR016009,IPR028564,IPR038459	D0Y65_040671
3_1	AF4	A0A1R1WZL2-F1	Smittium culicis	97.1	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	AYI70_g11945
3_1	AF4	B8MZY9-F1	Aspergillus flavus 	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	AFLA_086290 G4B84_000830
3_1	AF4	A0A0G2I6I1-F1	Emmonsia crescens	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	EMCG_08350
3_1	AF4	F2Q1E3-F1	Horse ringworm fungus	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	TEQG_07031
3_1	AF4	Q4WXA1-F1	Aspergillus fumigatus	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase) (tRNA(m1G9)MTase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	trm10 AFUA_3G08760
3_1	AF4	T5BZ85-F1	Blastomyces dermatitidis	97.1	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	BDFG_00099
3_1	AF4	I1MFS5-F1	Soybn	97.1	SAM-dependent MTase TRM10-type domain-containing protein	IPR028564,IPR038459,IPR007356,IPR016009	
3_1	AF4	A0A401GD78-F1	Sparassis crispa	97.1	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	SCP_0213130
3_1	AF4	G2WME2-F1	Baker's yeast	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	K7_TRM10 SYK7_062631
3_1	AF4	A0A1D6HJ15-F1	Maize	97.1	SAM-dependent MTase TRM10-type domain-containing protein	IPR028564,IPR038459,IPR007356,IPR016009	
3_1	AF4	A0A0G4F0U2-F1	strain CCMP3155	97.1	SAM-dependent MTase TRM10-type domain-containing protein	IPR007356,IPR016009,IPR028564,IPR038459	Vbra_14191
3_1	AF4	A0A834SUT6-F1	Senna tora	97.1	tRNA (guanine(9)-N(1))-methyltransferase (EC 2.1.1.221)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	G2W53_042990
3_1	AF4	A0A6A5Q684-F1	Baker's yeast	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	TRM10 GI527_G0005268
3_1	AF4	A0A3N4JKS8-F1	Choiromyces venosus	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	L873DRAFT_1739350
3_1	AF4	B6HGU3-F1	Penicillium chrysogenum	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	Pc20g03800 PCH_Pc20g03800
3_1	AF4	A0A5N7BX40-F1	Aspergillus alliaceus	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	BDV23DRAFT_163300
3_1	AF4	A0A445IVG2-F1	Wild soybean	97.1	tRNA methyltransferase 10-like A	IPR007356,IPR016009,IPR028564,IPR038459	D0Y65_022876
3_1	AF4	A0A507QNH3-F1	Red mold	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	TRM10 MPDQ_001014
3_1	AF4	A0A5N6FGT9-F1	Aspergillus alliaceus	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	BDW43DRAFT_315155
3_1	AF4	A0A1V6TEF6-F1	Penicillium flavigenum	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	PENFLA_c010G05902
3_1	AF4	A0A3D8R1Q0-F1	Coleophoma cylindrospora	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	BP6252_09266
3_1	AF4	O14214-F1	Schpo	97.1	tRNA (guanine(9)-N1)-methyltransferase	IPR028564,IPR038459,IPR016653,IPR007356,IPR016009	
3_1	AF4	A0A0A2VIN9-F1	Paracoccidioides brasiliensis	97.1	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	PAAG_12544
3_1	AF4	A0A0A9G621-F1	Giant reed	97.1	SAM-dependent MTase TRM10-type domain-containing protein	IPR007356,IPR016009,IPR028564,IPR038459	
3_1	AF4	A0A3D8RIM0-F1	Coleophoma crateriformis	97.1	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	BP5796_07341
3_1	AF4	A0A2G8SUV7-F1	Ganoderma sinense	97.0	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	GSI_01234
3_1	AF4	A0A0S7DPQ5-F1	Aspergillus lentulus	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	ALT_004011 ALT_1882 IFM58399_04927
3_1	AF4	A0A1J9PG38-F1	Emergomyces pasteurianus	97.0	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	AJ78_04354
3_1	AF4	A0A384JAY8-F1	strain B05.10	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	Bctrm10 BCIN_02g08730
3_1	AF4	A0A1A7Z5J4-F1	Iconisemion striatum	97.0	tRNA methyltransferase 10 homolog A (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 2) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10A)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	TRMT10A
3_1	AF4	A0A1Y1XA40-F1	Anaeromyces robustus	97.0	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	BCR32DRAFT_292538
3_1	AF4	A0A7U2QXK8-F1	Aspergillus flavus	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	F9C07_2279655
3_1	AF4	W4KEQ0-F1	strain TC 32-1	97.0	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	HETIRDRAFT_381008
3_1	AF4	R0GSD0-F1	Capsella rubella	97.0	tRNA (guanine(9)-N(1))-methyltransferase (EC 2.1.1.221)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	CARUB_v10028649mg
3_1	AF4	A0A0H1BM42-F1	Blastomyces silverae	97.0	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	EMPG_12724
3_1	AF4	A0A3M7JEP3-F1	Aspergillus flavus	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	CA14_009789
3_1	AF4	A0A180GTU7-F1	BBBD	97.0	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	PTTG_05446
3_1	AF4	A0A1A8BYS0-F1	Nothobranchius kadleci	97.0	tRNA methyltransferase 10 homolog A (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 2) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10A)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	TRMT10A
3_1	AF4	N1J876-F1	strain DH14	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	BGHDH14_bgh04397
3_1	AF4	A0A1Q3AVS3-F1	Albany pitcher plant	97.0	tRNA_m1G_MT domain-containing protein	IPR007356,IPR016009,IPR028564,IPR038459	CFOL_v3_03359
3_1	AF4	A0A067QKT6-F1	Jaapia argillacea	97.0	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	JAAARDRAFT_118062
3_1	AF4	A0A6C1DZE0-F1	Lager yeast	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	TRM10_1 GRS66_004677
3_1	AF4	A0A5M3YM84-F1	Aspergillus terreus	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	ATEIFO6365_0001081100 ATETN484_0001073200
3_1	AF4	H0H0R7-F1	strain VIN7	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	VIN7_9778
3_1	AF4	A0A2T5LMJ9-F1	Aspergillus ochraceoroseus	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	P175DRAFT_0504798
3_1	AF4	A0A673HXB7-F1	Sinocyclocheilus rhinocerous	97.0	tRNA methyltransferase 10 homolog A (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 2) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10A)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	LOC107731887
3_1	AF4	C0PHB5-F1	Maize	97.0	SAM-dependent MTase TRM10-type domain-containing protein	IPR007356,IPR016009,IPR028564,IPR038459	
3_1	AF4	G4TRX3-F1	strain DSM 11827	97.0	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	PIIN_08020
3_1	AF4	Q4KLI2-F1	Rat	97.0	tRNA methyltransferase 10 homolog A	IPR028564,IPR038459,IPR016653,IPR007356,IPR016009	
3_1	AF4	A0A1A8QG64-F1	bluefin notho	97.0	tRNA methyltransferase 10 homolog A (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 2) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10A)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	TRMT10A
3_1	AF4	A0A2P8A0A2-F1	Elsinoe australis	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	B9Z65_7700
3_1	AF4	F2SAI4-F1	strain CBS 112818	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	TESG_07887
3_1	AF4	A0A0F8VPD7-F1	Aspergillus ochraceoroseus	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	AOCH_000638
3_1	AF4	A0A0D9N2F8-F1	Aspergillus flavus 	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	AFLA70_112g002870
3_1	AF4	A0A1F7ZWS4-F1	Aspergillus bombycis	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	ABOM_005922
3_1	AF4	A0A5N6DH14-F1	Aspergillus parasiticus	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	BDV34DRAFT_197416
3_1	AF4	A0A3L6ESM1-F1	Maize	97.0	tRNA methyltransferase 10 A	IPR007356,IPR016009,IPR028564,IPR038459	trmt10a Zm00014a_031430
3_1	AF4	A0A135LAL7-F1	Penicillium griseofulvum	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	PGRI_048810
3_1	AF4	A0A1A8N0Z4-F1	Nothobranchius pienaari	97.0	tRNA methyltransferase 10 homolog A (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 2) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10A)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	TRMT10A
3_1	AF4	A0A1W5D247-F1	Lasallia pustulata	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	
3_1	AF4	A0A1V6S5U1-F1	Penicillium vulpinum	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	PENVUL_c006G05384
3_1	AF4	A0A401SUK6-F1	Brownbanded bambooshark	97.0	tRNA methyltransferase 10 homolog A (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 2) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10A)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	chiPu_0012567
3_1	AF4	C7GRU6-F1	strain JAY291	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	TRM10 C1Q_03090
3_1	AF4	A0A0L8VIP6-F1	nom. inval.	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	KO01_04896
3_1	AF4	W3VUS2-F1	Pseudozyma aphidis	97.0	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	PaG_00007
3_1	AF4	J6EGS0-F1	Yeast	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	YOL093W SKUD_174205
3_1	AF4	C5GH48-F1	Blastomyces dermatitidis	97.0	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	BDCG_03563
3_1	AF4	A0A167SIZ3-F1	Penicillium notatum	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	EN45_057940
3_1	AF4	A0A5J5ES12-F1	Sphaerosporella brunnea	97.0	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	FN846DRAFT_958084
3_1	AF4	A0A4D6KL17-F1	Cowpea	97.0	SAM-dependent MTase TRM10-type domain-containing protein	IPR007356,IPR016009,IPR028564,IPR038459	DEO72_LG1g928
3_1	AF4	A0A811PGN9-F1	Miscanthus lutarioriparius	96.9	Hypothetical protein	IPR007356,IPR016009,IPR028564,IPR038459	NCGR_LOCUS28029
3_1	AF4	A0A816MFY2-F1	Rape	96.9	tRNA (guanine(9)-N(1))-methyltransferase (EC 2.1.1.221)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	DARMORV10_C07P31340.1
3_1	AF4	A0A3Q2XG11-F1	Tiger tail seahorse	96.9	tRNA methyltransferase 10 homolog A (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 2) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10A)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	
3_1	AF4	Q9FGI9-F1	Arath	96.9	tRNA (guanine(9)-N(1))-methyltransferase	IPR028564,IPR038459,IPR016653,IPR007356,IPR016009	
3_1	AF4	A0A1V6YT80-F1	Penicillium nalgiovense	96.9	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	PENNAL_c0011G11014
3_1	AF4	A0A0D9YXM9-F1	Oryza glumipatula	96.9	SAM-dependent MTase TRM10-type domain-containing protein	IPR007356,IPR016009,IPR028564,IPR038459	
3_1	AF4	F2T1Q8-F1	Blastomyces dermatitidis	96.9	tRNA (guanine(9)-N1)-methyltransferase (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR028564,IPR038459	BDDG_00329
3_1	AF4	A0A0V1Q4P0-F1	Debaryomyces fabryi	96.9	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	IPR007356,IPR016009,IPR016653,IPR028564,IPR038459	AC631_01080
